x,y2,xnorm
61,28.87887763,0.006941284
35,30.52537622,0.003982704
35,27.31839248,0.003982704
164,30.12680164,0.018661812
153,2.047240113,0.017410105
134,47.87312996,0.015248066
17,45.92746471,0.001934456
22,47.53698889,0.002503414
425,32.88676483,0.048361402
680,28.57822582,0.077378243
680,22.81264168,0.077378243
677,31.83742957,0.077036868
1044,36.31799247,0.118798361
1045,47.21498195,0.118912153
1035,14.03936871,0.117774238
1241,6.996437677,0.141215294
1211,41.83502168,0.137801548
1220,41.37531723,0.138825671
1223,41.75154109,0.139167046
1221,38.48505106,0.138939463
1228,39.91245002,0.139736004
1356,32.07651741,0.15430132
1307,30.02250195,0.148725535
1326,38.99403009,0.150887574
1328,26.00677782,0.151115157
1523,25.77256963,0.173304506
1922,8.591183428,0.218707328
1863,42.75818799,0.211993628
1861,46.31907402,0.211766045
1852,42.62384633,0.210741921
1895,47.35126769,0.215634957
1922,19.35679659,0.218707328
867,28.70565723,0.09865726
862,25.23767279,0.098088302
858,23.27995583,0.097633136
868,17.83150478,0.098771051
866,16.43549176,0.098543468
1068,40.79047506,0.121529358
1073,1.028119567,0.122098316
1218,17.84032485,0.138598088
1185,29.6365914,0.134842968
1198,25.25687082,0.136322258
1199,21.68116766,0.136436049
1203,17.97829563,0.136891215
1239,41.52363742,0.140987711
1252,22.4858338,0.142467
1213,33.24879208,0.138029131
1214,26.73452719,0.138142922
1294,42.83590882,0.147246245
1286,17.89006959,0.146335913
1411,20.58814926,0.160559854
1385,4.613263914,0.157601274
1376,19.04032035,0.156577151
1385,24.97930231,0.157601274
1925,16.75032968,0.219048703
1925,2.370868266,0.219048703
1928,13.15201973,0.219390077
1954,49.41056966,0.222348657
1899,38.68526936,0.216090123
2002,45.25376756,0.227810651
2095,2.571183409,0.238393264
2045,27.32340666,0.232703687
2161,40.46680629,0.245903505
2137,20.90197097,0.243172508
2100,15.95734444,0.238962221
2195,41.21395674,0.249772417
2221,1.7753645,0.252730997
2211,6.361878068,0.251593081
2230,10.10289973,0.253755121
2255,15.42126577,0.256599909
2260,15.50134447,0.257168867
2262,23.83006005,0.25739645
2290,15.0540288,0.260582613
2293,10.30555381,0.260923987
2293,4.052181216,0.260923987
2288,6.077467036,0.26035503
2296,5.714572241,0.261265362
2301,6.232077348,0.26183432
2306,6.408591786,0.262403277
2361,13.06713975,0.268661812
2365,15.43988372,0.269116978
2399,15.19013848,0.27298589
2378,2.553960091,0.270596268
2375,3.168607566,0.270254893
2438,38.66834497,0.27742376
2435,38.83122361,0.277082385
2442,35.4210326,0.277878926
2439,33.82086111,0.277537551
2431,47.47591637,0.276627219
2427,45.37092937,0.276172053
2421,38.49313074,0.275489304
2499,19.839762,0.284365043
2694,21.17437076,0.306554392
2700,12.35008607,0.307237142
2708,22.52294648,0.308147474
2752,38.86481907,0.313154301
2734,33.61994499,0.311106054
2729,14.03599014,0.310537096
2732,20.45209366,0.310878471
2709,19.20581048,0.308261265
2713,19.81126803,0.308716431
2840,41.18824018,0.323167956
2845,36.5384853,0.323736914
3002,18.56275228,0.341602185
3138,0.858181777,0.357077833
3139,14.2753244,0.357191625
3130,27.51172559,0.356167501
3132,28.89702994,0.356395084
3357,32.54006881,0.381998179
3359,28.60731818,0.382225762
3386,9.81568264,0.385298134
3390,11.67345992,0.3857533
3396,5.356257295,0.386436049
3403,11.81386532,0.38723259
3409,16.16857451,0.387915339
3422,18.65682706,0.389394629
3426,18.23850731,0.389849795
3431,22.09871659,0.390418753
3428,23.16601813,0.390077378
3516,2.054105219,0.400091033
3475,31.67497391,0.39542558
3468,34.52050933,0.39462904
3465,14.80838475,0.394287665
3498,9.248887499,0.398042786
3502,5.622972958,0.398497952
3527,2.886220967,0.40134274
3521,0.06921551,0.400659991
3555,45.72659455,0.404528903
3562,14.83586456,0.405325444
3579,15.65023418,0.4072599
3586,27.27057856,0.408056441
3578,26.18578312,0.407146108
3552,39.43971748,0.404187528
3556,35.90401387,0.404642695
3598,39.74921173,0.409421939
3604,5.377810918,0.410104688
3626,25.01590365,0.412608102
