x,xnorm,y
49,0.02295082,15.03527281
49,0.02295082,15.03527281
14,0.006557377,2.562713852
45,0.021077283,5.792662453
27,0.01264637,11.73779541
31,0.014519906,25.41586344
30,0.014051522,19.78722123
34,0.015925059,17.54891161
44,0.020608899,15.702216
48,0.022482436,18.73834412
53,0.024824356,14.25944907
59,0.02763466,42.90702824
55,0.025761124,41.56247093
46,0.021545667,42.87553566
48,0.022482436,38.55629517
14,0.006557377,44.63310263
18,0.008430913,42.51348381
15,0.007025761,36.40715032
17,0.007962529,17.51886136
4,0.001873536,20.50509494
13,0.006088993,11.2500259
35,0.016393443,44.74042179
43,0.020140515,41.10133793
48,0.022482436,1.855454078
15,0.007025761,23.97707229
15,0.007025761,21.86078273
47,0.022014052,30.63681051
82,0.038407494,30.54003955
89,0.041686183,8.608667789
96,0.044964871,7.678235642
96,0.044964871,13.09550341
104,0.048711944,7.592777089
94,0.044028103,25.97157428
99,0.046370023,34.33751036
101,0.047306792,31.39096138
106,0.049648712,39.11208231
93,0.043559719,41.45866294
108,0.05058548,38.4882136
110,0.051522248,42.51249481
132,0.061826698,28.57416004
131,0.061358314,16.95583596
118,0.055269321,3.015149194
118,0.055269321,8.798440705
108,0.05058548,10.93140928
113,0.0529274,28.46286778
144,0.067447307,9.628977698
160,0.074941452,24.41333911
168,0.078688525,32.87064128
171,0.080093677,12.33309085
165,0.077283372,13.19729875
167,0.078220141,23.04469542
119,0.055737705,32.39544357
164,0.076814988,35.954063
179,0.083840749,35.52228355
173,0.081030445,36.04401816
179,0.083840749,16.24482195
200,0.093676815,12.03280123
228,0.106791569,47.8158064
188,0.088056206,20.11297703
180,0.084309133,26.13360493
234,0.109601874,46.7898848
227,0.106323185,41.26678168
227,0.106323185,23.70885177
255,0.119437939,8.470354329
251,0.117564403,35.70630809
248,0.116159251,48.96421698
234,0.109601874,17.57334763
258,0.120843091,50.00218155
268,0.125526932,36.07428776
278,0.130210773,43.62119575
302,0.141451991,1.37443135
298,0.139578454,0.486716156
271,0.126932084,1.929503581
333,0.155971897,40.8722481
328,0.153629977,38.13555633
332,0.155503513,12.10040995
343,0.160655738,34.17927093
328,0.153629977,34.40900406
387,0.181264637,42.84426491
393,0.184074941,12.62221589
404,0.189227166,41.51763475
406,0.190163934,42.68282626
413,0.193442623,11.94691245
424,0.198594848,30.54297651
393,0.184074941,18.54404407
379,0.177517564,17.26481562
452,0.211709602,26.88674647
452,0.211709602,3.522417293
453,0.212177986,29.30200331
446,0.208899297,34.18881408
428,0.200468384,2.908662031
420,0.196721311,48.29418674
475,0.222482436,30.41756635
475,0.222482436,28.06547805
466,0.218266979,13.11711838
460,0.215456674,39.22611392
472,0.221077283,31.19676369
461,0.215925059,28.51384971
492,0.230444965,32.29812611
500,0.234192037,16.33605067
498,0.233255269,19.49490792
487,0.228103044,48.44579513
483,0.226229508,32.83202905
510,0.238875878,13.83525367
481,0.22529274,15.80483245
470,0.220140515,7.612543702
514,0.240749415,25.89621107
558,0.261358314,50.00060967
529,0.247775176,20.04832105
575,0.269320843,37.43041654
588,0.275409836,33.4151333
572,0.267915691,33.35314604
561,0.262763466,47.26459897
543,0.254332553,45.29379842
596,0.279156909,9.407140966
623,0.291803279,39.77162923
636,0.297892272,21.76584644
640,0.299765808,45.92207924
637,0.298360656,45.6392893
664,0.311007026,18.04616357
671,0.314285714,21.37034232
759,0.355503513,33.01176878
763,0.357377049,16.52704053
798,0.373770492,33.50833185
901,0.422014052,26.41703199
944,0.442154567,22.30180812
977,0.457611241,3.227613773
939,0.439812646,6.709362185
985,0.461358314,3.520914477
990,0.463700234,19.89031221
1032,0.483372365,21.40226775
1056,0.494613583,22.58598748
1081,0.506323185,38.32095145
1215,0.569086651,39.03162272
1201,0.562529274,24.30627255
1220,0.571428571,43.08936333
1254,0.58735363,31.96470263
1284,0.601405152,6.125255994
1290,0.604215457,28.41586956
1234,0.577985948,19.33018405
1308,0.61264637,17.03453488
1312,0.614519906,14.43551655
1339,0.627166276,44.9148863
1349,0.631850117,16.90417848
1318,0.617330211,24.10704981
1319,0.617798595,20.75835052
1334,0.624824356,29.36880062
1332,0.623887588,29.91230834
1322,0.619203747,34.65855411
1309,0.613114754,6.464786811
1359,0.636533958,26.87279853
1347,0.630913349,12.00548203
1385,0.648711944,48.52767599
1379,0.645901639,38.88328188
1377,0.644964871,31.32559835
1397,0.654332553,44.83642871
1396,0.653864169,28.94245633
1410,0.660421546,42.9939455
1446,0.677283372,3.957581881
1453,0.680562061,19.35388708
1479,0.692740047,4.118979653
1583,0.741451991,38.5761813
1555,0.728337237,11.10860851
1610,0.754098361,2.625472735
1653,0.774238876,14.16646209
1682,0.787822014,32.19921175
1692,0.792505855,26.79766584
1795,0.840749415,12.99046915
1808,0.846838407,47.6450092
1897,0.88852459,34.5026034
1925,0.901639344,5.910183307
1974,0.924590164,14.1059035
1916,0.897423888,36.63342318
2127,0.996252927,5.034510094
2135,1,20.95477115
7,0.003278689,26.28204235
7,0.003278689,44.65221253
3,0.001405152,38.95774203
49,0.02295082,9.522428793
51,0.023887588,32.16625466
41,0.019203747,41.69248539
41,0.019203747,34.20210403
121,0.056674473,37.14830591
141,0.066042155,47.600329
290,0.135831382,6.561339364
275,0.128805621,34.33341495
322,0.150819672,1.875875774
338,0.158313817,23.66442973
388,0.181733021,5.780475087
359,0.168149883,35.54161068
347,0.162529274,13.34573609
410,0.192037471,31.57917329
499,0.233723653,45.31907189
498,0.233255269,35.54422573
569,0.266510539,38.21742497
790,0.370023419,29.81433169
1051,0.492271663,36.56334932
1246,0.583606557,10.75489433
1271,0.595316159,9.220560412
1303,0.61030445,2.261146429
1381,0.646838407,3.873478127
1470,0.68852459,3.640992885
1519,0.71147541,26.84363833
1554,0.727868852,26.63871272
1726,0.808430913,0.568845625
1733,0.811709602,39.83365925
1789,0.83793911,1.965665821
1854,0.868384075,15.8105147
1950,0.913348946,47.24686577
2105,0.985948478,2.117777467
61,0.028571429,15.56287765
204,0.095550351,50.00139
217,0.101639344,1.8387308
245,0.114754098,31.95748002
375,0.175644028,0.673671382
525,0.245901639,18.62108443
828,0.387822014,46.21111069
846,0.396252927,10.31301728
867,0.406088993,48.27263026
891,0.417330211,26.46088275
877,0.410772834,45.93438031
959,0.449180328,13.13910225
1117,0.523185012,37.93260415
1325,0.620608899,1.302143823
1485,0.695550351,25.14923738
1457,0.682435597,24.48268231
1584,0.741920375,43.86687694
1749,0.819203747,50.0002351
1791,0.838875878,15.4180966
2098,0.982669789,26.18598288
