x,xnorm,y
3700,0.78092022,12.18006682
3681,0.776910089,11.42814483
4738,1,56.44969254
4738,1,49.01649216
4738,1,48.99785
4738,1,51.21716976
4738,1,45.94577584
4738,1,43.14986917
4738,1,56.61644426
4738,1,56.85845156
4738,1,58.80274088
4738,1,49.05309452
4738,1,56.32460143
4738,1,43.1476795
4738,1,38.32128695
4738,1,31.02696897
4738,1,30.00331201
4738,1,32.11536728
4738,1,35.35273385
4738,1,31.62501181
4738,1,57.38282514
4738,1,19.34243429
4738,1,28.30972586
4738,1,10.81269198
4738,1,13.04937097
4738,1,18.6891213
4738,1,51.95476449
4738,1,56.76024116
4738,1,31.97474578
4738,1,40.65425141
4738,1,35.41809581
4738,1,31.83607819
4738,1,51.62800544
4738,1,47.69702218
4738,1,32.90864292
4738,1,17.91094967
4738,1,25.80024586
4738,1,44.52794227
4738,1,43.14546967
4738,1,36.45319158
4738,1,25.5913632
4738,1,22.76230897
4738,1,22.82646501
4727,0.997678345,31.2146081
4731,0.998522583,43.51782225
4738,1,47.93129872
4738,1,59.45835939
4738,1,59.18651146
4738,1,29.25078192
4733,0.998944702,12.10419409
4734,0.999155762,13.21949121
4738,1,17.29663304
4738,1,37.85463843
4738,1,36.62580804
4738,1,41.69443882
4735,0.999366821,39.88141751
4738,1,49.06424503
4738,1,32.56591009
4704,0.992823976,20.78435052
4706,0.993246095,18.59212542
4709,0.993879274,7.201846984
4701,0.992190798,21.73951422
4699,0.991768679,21.89092842
4704,0.992823976,26.45170467
4704,0.992823976,29.45151957
4699,0.991768679,27.2823162
4719,0.995989869,24.88537398
4720,0.996200929,16.96904479
4723,0.996834107,16.82930317
4716,0.995356691,12.24211534
4716,0.995356691,2.182632916
4729,0.998100464,35.10764115
4718,0.99577881,26.30936601
4721,0.996411988,27.53023582
4729,0.998100464,18.44053427
4738,1,22.78729874
4726,0.997467286,23.48777636
4730,0.998311524,23.00234387
4732,0.998733643,22.797377
4728,0.997889405,26.94358616
4720,0.996200929,28.47834899
4719,0.995989869,30.51305507
4721,0.996411988,32.01994752
4736,0.999577881,12.12455265
4738,1,26.0086629
4738,1,27.78361667
4716,0.995356691,21.53965977
4716,0.995356691,20.12978875
4716,0.995356691,26.83772178
4712,0.994512453,18.50693421
4709,0.993879274,18.53329531
4704,0.992823976,21.6087615
4692,0.990291262,31.89479976
4696,0.9911355,22.40905303
4698,0.991557619,24.24926549
4697,0.99134656,25.93000532
4701,0.992190798,24.49324266
4682,0.988180667,20.32515814
4674,0.986492191,27.9397157
4693,0.990502322,12.55225006
4689,0.989658084,24.22836741
4688,0.989447024,27.55574431
4688,0.989447024,19.69486158
4702,0.992401857,50.57142718
4723,0.996834107,56.61634951
4720,0.996200929,45.38756288
4685,0.988813846,19.31503165
4698,0.991557619,13.1247901
4676,0.98691431,11.13882554
4690,0.989869143,35.98144362
4701,0.992190798,57.97880536
4692,0.990291262,56.31179332
4683,0.988391726,21.12592248
4679,0.987547488,17.10984395
4679,0.987547488,14.28718709
4677,0.987125369,17.78960791
4676,0.98691431,19.59624804
4676,0.98691431,22.05688169
4677,0.987125369,21.38638994
4682,0.988180667,22.92363172
4680,0.987758548,21.67116233
4688,0.989447024,14.92775425
4688,0.989447024,12.12806539
4693,0.990502322,24.73246546
4691,0.990080203,20.63357078
4697,0.99134656,19.41913009
4692,0.990291262,26.27066099
4692,0.990291262,1.101673191
4698,0.991557619,3.684558263
4701,0.992190798,41.95187207
4646,0.980582524,48.81044078
4640,0.979316167,34.32875693
4652,0.981848881,33.86787077
4651,0.981637822,22.39461847
4633,0.977838751,31.61616563
4654,0.982271,9.108573966
4655,0.98248206,6.539152255
4658,0.983115238,5.768389749
4661,0.983748417,10.86462448
4658,0.983115238,11.56837815
4642,0.979738286,6.918848468
4640,0.979316167,5.768638961
4663,0.984170536,4.092186449
4624,0.975939215,23.82896932
4621,0.975306036,5.584715555
4637,0.978682989,15.92667356
4666,0.984803715,17.995677
4695,0.990924441,9.839976192
4660,0.983537358,18.59274647
4658,0.983115238,15.68316004
4663,0.984170536,39.32114704
4663,0.984170536,44.14864139
4671,0.985859012,58.93459385
4635,0.97826087,56.55530005
4617,0.974461798,52.66608674
4593,0.96939637,24.25144533
4588,0.968341072,30.8979349
4587,0.968130013,29.24912295
4585,0.967707894,28.03952897
4576,0.965808358,57.04917444
4603,0.971506965,4.39001007
