x,xnorm,y
6562,0.997112901,30.92765009
6564,0.997416806,27.11233906
6565,0.997568759,16.84341799
6567,0.997872664,36.29285886
6581,1,35.14229993
6522,0.991034797,21.68518815
6488,0.985868409,14.85037819
6549,0.995137517,2.223195923
6541,0.993921896,8.702890071
6542,0.994073849,10.13758275
6511,0.989363319,16.06392309
6514,0.989819176,9.739111602
6497,0.987235982,29.02190328
6461,0.981765689,19.77365722
6461,0.981765689,30.06058995
6463,0.982069594,24.57961037
6444,0.979182495,2.190484094
6434,0.977662969,44.98886967
6448,0.979790305,46.66991263
6430,0.977055159,39.40352582
6429,0.976903206,43.75738124
6432,0.977359064,30.29344527
6381,0.969609482,22.88651296
6411,0.97416806,39.63612792
6467,0.982677405,33.66145816
6470,0.983133262,25.64854962
6468,0.982829357,22.42334208
6366,0.967330193,3.087612561
6369,0.967786051,4.641638766
6404,0.973104391,22.20259202
6425,0.976295396,15.89795985
6422,0.975839538,8.538387241
6344,0.963987236,40.49202918
6345,0.964139189,34.4971985
6388,0.97067315,3.393633667
6464,0.982221547,35.13929119
6319,0.960188421,27.9664728
6326,0.961252089,17.2454405
6325,0.961100137,22.21425746
6327,0.961404042,29.85395739
6299,0.957149369,10.91352835
6301,0.957453275,9.573641838
6297,0.956845464,12.03038944
6296,0.956693512,2.123152909
6290,0.955781796,31.3355277
6266,0.952134934,13.32387502
6272,0.953046649,3.080372131
6250,0.949703692,25.94848151
6226,0.94605683,26.8274417
6233,0.947120498,22.78570327
6264,0.951831029,24.71839917
6261,0.951375171,44.61511947
6267,0.952286886,46.15913027
6253,0.95015955,16.81565186
6152,0.934812339,24.26972727
6154,0.935116244,28.14306902
6150,0.934508433,21.14020157
6148,0.934204528,27.57885793
6166,0.936939675,22.28763883
6166,0.936939675,14.26035455
6188,0.940282632,48.2662523
6228,0.946360735,7.597865394
6222,0.94544902,30.86573099
6152,0.934812339,13.17448666
6154,0.935116244,10.22266549
6153,0.934964291,15.46128434
6158,0.935724054,26.41556544
6143,0.933444765,26.00219826
6127,0.931013524,10.43719005
6090,0.925391278,2.459750481
6134,0.932077192,16.56490631
6128,0.931165476,6.46029592
6057,0.920376842,19.00102429
6042,0.918097554,0.598268552
6052,0.919617079,2.050677856
6052,0.919617079,0.483251936
6034,0.916881933,13.93221547
6003,0.912171403,45.98036325
5921,0.89971129,16.64318347
5890,0.89500076,26.53350472
5894,0.89560857,41.35303721
5913,0.898495669,22.56910805
6008,0.912931165,18.90219546
6005,0.912475308,35.12563522
5846,0.888314846,14.67730304
5818,0.884060173,14.86861667
5824,0.884971889,8.551224795
5818,0.884060173,3.333903912
5819,0.884212126,8.255071231
5802,0.881628932,33.97812756
5732,0.87099225,39.37874362
5725,0.869928582,14.62530534
5727,0.870232487,8.297032895
5752,0.874031302,41.85103256
5747,0.873271539,35.44867093
5797,0.880869169,9.559486562
5770,0.876766449,12.59639305
5743,0.872663729,2.078737766
5732,0.87099225,11.40220039
5770,0.876766449,38.24505659
5778,0.87798207,40.44410543
5781,0.878437927,37.9590686
5767,0.876310591,6.182039003
5771,0.876918401,7.038395684
5773,0.877222307,7.959743835
5753,0.874183255,31.00017914
5729,0.870536393,34.28594613
5755,0.87448716,13.35570912
5691,0.864762194,16.76104995
5694,0.865218052,14.95311496
5691,0.864762194,10.48137626
5676,0.862482905,15.92554895
5669,0.861419237,28.36584407
5675,0.862330953,32.04797373
5678,0.862786811,33.76001315
5644,0.857620422,13.02815899
5651,0.858684091,19.11606175
5675,0.862330953,34.63533648
5642,0.857316517,36.80184163
5643,0.85746847,45.92636627
5622,0.854277465,32.95056455
5593,0.84987084,46.27751828
5590,0.849414983,46.63175314
5595,0.850174745,31.55098031
5596,0.850326698,23.49701982
5580,0.847895457,9.260478305
5592,0.849718888,2.389466207
5584,0.848503267,20.38641671
5544,0.842425163,42.90609877
5548,0.843032974,38.79861825
5576,0.847287646,26.37550833
5574,0.846983741,38.49390643
5539,0.8416654,23.59452735
5553,0.843792737,16.09499322
5519,0.838626349,29.69770098
5517,0.838322443,23.72294394
5521,0.838930254,42.41649912
5509,0.837106823,40.21196259
5559,0.844704452,39.99324317
5557,0.844400547,40.33619931
5414,0.822671327,36.6285103
5484,0.833308008,31.0794721
5523,0.839234159,39.89783601
5527,0.839841969,47.74923452
5368,0.815681507,4.398575075
5373,0.81644127,16.47528447
5398,0.820240085,45.72395962
5396,0.81993618,34.75682831
