x,y2,xnorm
559,6.288999473,0.09290344
555,26.97328966,0.092238657
583,45.00860973,0.096892139
626,11.48223399,0.104038557
622,17.2091198,0.103373774
534,20.28457995,0.088748546
518,7.693405477,0.086089413
514,40.67595782,0.08542463
517,20.23523715,0.085923218
533,4.096096216,0.08858235
627,47.01355289,0.104204753
622,38.23856368,0.103373774
656,4.849554791,0.109024431
662,4.162542708,0.110021605
665,2.072403365,0.110520193
678,46.37130828,0.112680738
634,30.49435696,0.105368124
687,16.969129,0.1141765
709,39.26487106,0.117832807
697,44.77335533,0.115838458
681,8.082028515,0.113179325
696,10.86310388,0.115672262
709,34.33411439,0.117832807
709,31.93123575,0.117832807
709,33.16263533,0.117832807
710,38.00094816,0.117999003
690,11.64471557,0.114675087
734,21.37936936,0.121987702
735,35.96883409,0.122153897
765,8.646797444,0.127139771
811,43.31681483,0.134784776
840,39.38854839,0.139604454
742,45.05461874,0.123317268
790,23.02731314,0.131294665
811,16.17528042,0.134784776
861,27.37410193,0.143094565
881,4.005888717,0.146418481
895,39.31442318,0.148745222
874,44.7712957,0.145255111
906,17.6779058,0.150573375
920,14.73457155,0.152900116
900,37.13275373,0.149576201
948,49.69556165,0.157553598
929,30.93198605,0.154395878
979,37.52899184,0.162705667
980,36.59866575,0.162871863
965,1.897640615,0.160378926
975,12.95934011,0.162040884
958,13.11972194,0.159215556
1044,25.52832453,0.173508393
1057,46.23362397,0.175668938
1112,15.44504483,0.184809706
1152,33.59937934,0.191457537
1123,14.05668716,0.186637859
1154,6.04169406,0.191789929
1192,22.98591772,0.198105368
1194,1.165129817,0.19843776
1216,3.532674836,0.202094067
1218,37.30745733,0.202426458
1229,16.82940529,0.204254612
1223,37.42196222,0.203257437
1257,42.95442507,0.208908094
1276,29.63169843,0.212065814
1272,23.14628955,0.21140103
1414,39.41593183,0.235000831
1498,15.05461484,0.248961276
1776,34.29890421,0.295163703
1873,1.761729203,0.311284693
1876,34.50231827,0.311783281
1923,41.39249298,0.319594482
1958,4.913085335,0.325411335
1971,10.27904569,0.32757188
2027,40.15886376,0.336878843
2070,8.670120483,0.344025262
2074,40.36383902,0.344690045
2060,44.38664386,0.342363304
2067,44.32231384,0.343526674
2077,37.71219887,0.345188632
2105,25.55592067,0.349842114
2131,36.97124694,0.354163204
2213,29.36094152,0.367791258
2369,41.01795384,0.3937178
2417,35.83038909,0.401695197
2552,46.70035255,0.424131627
2630,37.29486469,0.437094898
2680,15.6685809,0.445404687
2744,7.189526792,0.456041217
2814,34.6738774,0.467674921
2941,7.257750044,0.488781785
3003,27.47954479,0.499085923
3000,3.88990151,0.498587336
3117,18.25748143,0.518032242
3214,38.61497912,0.534153233
3221,38.15141725,0.535316603
3210,7.939865635,0.533488449
3297,15.12851483,0.547947482
3297,16.83522751,0.547947482
3379,23.91580245,0.561575536
3252,32.41724986,0.540468672
3404,39.17803001,0.56573043
3392,30.39820649,0.563736081
3387,27.19552431,0.562905102
3430,18.9967152,0.570051521
3447,19.81062638,0.572876849
3518,43.03969905,0.584676749
3549,46.25646746,0.589828818
3542,43.8584784,0.588665448
3544,14.71174184,0.588997839
3565,18.79359492,0.592487951
3644,19.67388541,0.605617417
3619,3.228491511,0.601462523
3584,16.67062094,0.595645671
3619,38.30276749,0.601462523
3632,10.76948038,0.603623068
3674,18.42161896,0.610603291
3698,31.5994403,0.614591989
3732,0.484514765,0.620242646
3715,36.35381238,0.617417318
3678,14.98988348,0.611268074
3740,32.3018866,0.621572212
3759,35.51412383,0.624729932
3760,33.06937268,0.624896128
3736,42.48198994,0.620907429
3757,34.44602945,0.62439754
3763,49.43459768,0.625394715
3772,0.430663619,0.626890477
3782,5.182284836,0.628552435
3779,6.719587353,0.628053847
3737,39.96410509,0.621073625
3748,45.23301515,0.622901778
3751,42.91684717,0.623400366
3766,47.48409235,0.625893302
3757,8.223360167,0.62439754
3799,8.671329994,0.631377763
3721,14.37189162,0.618414492
3703,23.23466153,0.615422968
3718,16.48213724,0.617915905
3726,31.24949301,0.619245471
3733,30.63941418,0.620408842
3806,36.98445203,0.632541133
3800,45.55163128,0.631543959
3835,3.465081347,0.637360811
3858,29.56686737,0.641183314
3819,27.340885,0.634701679
3833,33.14584294,0.637028419
3891,13.07285638,0.646667775
3897,7.073242756,0.647664949
3896,5.579485054,0.647498754
3838,6.86852503,0.637859398
3927,35.43338613,0.652650823
3928,34.89679201,0.652817018
3938,39.24525094,0.654478976
3955,11.93899822,0.657304304
3969,8.953937698,0.659631045
3974,3.338249635,0.660462024
3938,6.215423932,0.654478976
3972,20.59389902,0.660129633
3945,27.44052185,0.655642347
3953,27.51599277,0.656971913
4038,41.57926428,0.671098554
4022,19.68218873,0.668439422
4021,8.73828023,0.668273226
4022,21.0822252,0.668439422
3969,34.86965651,0.659631045
4003,40.10288908,0.665281702
4070,12.22243927,0.676416819
4052,14.5264945,0.673425295
4057,40.26659704,0.674256274
4099,23.2202649,0.681236497
4073,19.25744299,0.676915406
4091,8.384307661,0.67990693
4063,28.58539455,0.675253449
4040,3.307540192,0.671430946
4129,19.80461878,0.68622237
4118,13.64770282,0.684394216
4160,42.91569831,0.691374439
4143,27.47972534,0.688549111
4152,17.14764239,0.690044873
4126,44.80232002,0.685723783
4161,13.39309798,0.691540635
4161,16.67690894,0.691540635
4172,23.51786805,0.693368788
4181,31.92816922,0.69486455
4199,31.10831839,0.697856074
4194,34.49691701,0.697025096
4191,30.48225797,0.696526508
4171,14.02285215,0.693202593
4196,24.12415823,0.697357487
4209,43.60512273,0.699518032
4223,34.67711967,0.701844773
4213,16.49252613,0.700182815
4268,36.55738246,0.709323583
4282,43.36606693,0.711650324
4243,45.16667854,0.705168689
4247,15.32426807,0.705833472
4309,34.11533527,0.71613761
4301,19.85367497,0.714808044
4301,9.557593144,0.714808044
4302,5.941283032,0.71497424
4274,36.06883965,0.710320758
4308,19.35150612,0.715971414
4312,28.44005923,0.716636197
4332,21.6492433,0.719960113
4330,35.70474037,0.719627721
4351,27.89371463,0.723117833
4375,6.265235394,0.727106531
4395,32.98111301,0.730430447
4415,45.88577087,0.733754363
4450,36.76013854,0.739571215
4436,8.553844557,0.737244474
4438,27.31202995,0.737576866
4448,2.422990234,0.739238823
4469,25.69427011,0.742728935
4478,48.14588109,0.744224697
4492,9.806652161,0.746551438
4485,22.72700875,0.745388067
4503,35.99127182,0.748379591
4539,31.78674779,0.754362639
4517,30.02743258,0.750706332
4559,35.14115529,0.757686555
4539,34.51359061,0.754362639
4465,45.79272478,0.742064152
4570,10.15466979,0.759514708
4581,7.620037904,0.761342862
4576,15.6227283,0.760511883
4588,46.2886801,0.762506232
4571,29.9056216,0.759680904
4604,39.29297576,0.765165365
4611,29.18525468,0.766328735
4617,34.06570149,0.76732591
4587,40.49064406,0.762340037
4636,46.11006022,0.77048363
4642,43.24190997,0.771480804
4646,28.37240242,0.772145588
4669,35.89255428,0.77596809
4638,26.74139638,0.770816021
4658,26.81135078,0.774139937
4697,26.16403448,0.780621572
4676,17.23806255,0.777131461
4699,31.06755552,0.780953964
4700,36.02464562,0.78112016
4703,33.59673197,0.781618747
4708,37.02462459,0.782449726
4749,21.28500479,0.789263753
4733,41.28740376,0.78660462
4731,9.452739785,0.786272229
4732,2.61730476,0.786438424
4723,12.84614969,0.784942662
4717,18.69786531,0.783945488
4700,11.29101446,0.78112016
4683,28.94422748,0.778294831
4715,20.14610352,0.783613096
4763,39.50966015,0.791590494
4774,4.350583898,0.793418647
4765,15.43851469,0.791922885
4795,10.93178197,0.796908759
4796,17.10241182,0.797074954
4803,26.00535604,0.798238325
4805,38.74524245,0.798570716
4801,28.13899249,0.797905933
4802,29.10804253,0.798072129
4745,1.309150555,0.78859897
4730,8.750326498,0.786106033
4726,40.13222716,0.78544125
4813,1.335379578,0.799900283
4864,18.63296046,0.808376267
4813,22.07093234,0.799900283
4890,29.56293858,0.812697357
4844,32.26178548,0.805052352
4922,8.574488073,0.818015622
4908,16.24574188,0.815688882
4916,23.45830646,0.817018448
4887,30.12161147,0.81219877
4934,39.64789048,0.820009972
4938,37.54969131,0.820674755
4932,11.99992418,0.81967758
4934,13.51081515,0.820009972
4921,4.138655717,0.817849427
4953,10.26698326,0.823167692
4967,1.809964538,0.825494432
4945,36.65439877,0.821838125
4970,41.90238937,0.82599302
4964,39.17270905,0.824995845
4995,27.58286476,0.830147914
4985,29.73263782,0.828485956
4992,14.24895662,0.829649327
4990,13.80522861,0.829316935
5019,46.27104339,0.834136613
5038,18.62053717,0.837294333
5042,3.99100467,0.837959116
5037,31.12266177,0.837128137
5024,36.13154052,0.834967592
5059,25.34077943,0.840784444
4993,48.36954726,0.829815523
5070,38.34198864,0.842612598
5076,31.54548245,0.843609772
5078,27.36934555,0.843942164
5071,43.92831829,0.842778793
5062,47.83540186,0.841283031
5076,31.80977485,0.843609772
5098,4.418188507,0.847266079
5060,7.441501441,0.84095064
5045,28.1979858,0.838457703
5113,45.11436122,0.849759016
5123,42.23263623,0.851420974
5138,41.80903114,0.853913911
5098,3.544876881,0.847266079
5121,21.4383401,0.851088582
5118,36.30250824,0.850589995
5133,35.83093056,0.853082932
5141,43.91861404,0.854412498
5151,46.67826918,0.856074456
5121,31.62247961,0.851088582
5151,21.23048613,0.856074456
5179,44.04280246,0.860727938
5180,19.06357004,0.860894133
5186,39.17074107,0.861891308
5193,23.14609132,0.863054678
5205,39.32177184,0.865049028
5211,11.27489748,0.866046202
5193,48.13178977,0.863054678
5205,27.88319138,0.865049028
5215,33.29981818,0.866710986
5216,40.66998131,0.866877181
5203,45.12377228,0.864716636
5244,43.93499188,0.871530663
5248,39.33050239,0.872195446
5253,43.62229735,0.873026425
5239,2.254764613,0.870699684
5266,9.524798671,0.87518697
5250,20.32126229,0.872527838
5258,45.50105524,0.873857404
5300,36.99715166,0.880837627
5301,32.62426449,0.881003823
5304,10.45951134,0.88150241
5332,19.23073705,0.886155892
5330,20.00997536,0.8858235
5320,6.845454873,0.884161542
5348,16.7336086,0.888815024
5356,12.43732718,0.89014459
5345,37.48110575,0.888316437
5337,32.39013823,0.886986871
5341,23.12323814,0.887651654
5353,21.92383168,0.889646003
5368,40.35198603,0.89213894
5382,24.02373493,0.894465681
5362,40.81977329,0.891141765
5405,6.234112396,0.898288183
5416,5.857233383,0.900116337
5418,9.532873586,0.900448729
5408,35.29835522,0.898786771
5436,25.69196314,0.903440253
5453,24.17685197,0.906265581
5470,27.9381311,0.909090909
5437,22.07939483,0.903606448
5444,27.00489759,0.904769819
5493,29.65193994,0.912913412
5480,33.57712204,0.910752867
5513,35.64844966,0.916237328
5530,34.32333689,0.919062656
5539,37.13448848,0.920558418
5559,30.57442724,0.923882333
5568,11.82852026,0.925378095
5583,30.77686995,0.927871032
5588,45.21336906,0.928702011
5599,12.26269896,0.930530165
5572,18.11717225,0.926042879
5583,38.22723202,0.927871032
5621,37.02756987,0.934186472
5617,40.92595204,0.933521689
5637,35.29317047,0.936845604
5532,3.707895607,0.919395047
5574,6.876549653,0.92637527
5575,9.306304407,0.926541466
5643,16.6855041,0.937842779
5694,32.29109062,0.946318764
5676,15.72856732,0.943327239
5719,21.35444403,0.950473658
5716,23.88459777,0.949975071
5699,18.13562561,0.947149742
5659,44.31355602,0.940501911
5625,47.25312079,0.934851255
5670,23.77895229,0.942330065
5612,2.905082856,0.93269071
5600,22.52311567,0.93069636
5698,3.101114921,0.946983547
5711,14.00891255,0.949144092
5692,43.54367252,0.945986372
5764,4.702222738,0.957952468
5752,3.133216222,0.955958119
5730,46.63820218,0.952301812
5773,44.43694868,0.95944823
5757,34.25780711,0.956789098
5780,32.95472531,0.9606116
5832,42.98700958,0.969253781
5835,38.8986057,0.969752368
5840,20.04090674,0.970583347
5819,48.19218834,0.967093236
5876,6.638301935,0.976566395
5871,17.24238451,0.975735416
5878,1.854869238,0.976898787
5905,9.644274749,0.981386073
5907,9.776583967,0.981718464
5892,22.98177374,0.979225528
5887,37.86685925,0.978394549
5893,48.03959397,0.979391723
5882,7.284215219,0.97756357
5945,22.29159804,0.988033904
5819,1.876772387,0.967093236
5928,6.209354847,0.985208576
5945,43.05797529,0.988033904
5955,38.02579858,0.989695862
5998,34.77423774,0.99684228
6017,7.640259126,1
6006,44.43842845,0.998171846
5989,49.23441797,0.995346518
5958,48.70366789,0.990194449
6001,18.97519523,0.997340868
6008,13.14333808,0.998504238
5778,46.13725288,0.960279209
5759,17.15586841,0.957121489
5688,47.43789248,0.945321589
5756,40.84191795,0.956622902
5983,47.71090716,0.994349344
15,0.783048833,0.002492937
87,44.33476403,0.014459033
86,32.00871803,0.014292837
84,30.45391713,0.013960445
80,38.2939767,0.013295662
81,4.79268274,0.013461858
112,29.06756146,0.018613927
118,46.83619728,0.019611102
120,4.269875443,0.019943493
92,29.44014715,0.015290012
60,32.60152901,0.009971747
81,42.45225672,0.013461858
153,14.97751517,0.025427954
45,20.71580073,0.00747881
55,28.37578071,0.009140768
72,17.68102164,0.011966096
137,4.33312457,0.022768822
140,32.63135154,0.023267409
125,18.44728543,0.020774472
150,33.17759241,0.024929367
166,34.99493923,0.027588499
189,27.48202887,0.031411002
203,19.26298605,0.033737743
193,12.9437856,0.032075785
197,39.52926022,0.032740568
211,38.83744844,0.035067309
211,44.65988857,0.035067309
195,3.507269079,0.032408177
180,15.58926342,0.02991524
252,17.46212649,0.041881336
259,3.555856709,0.043044707
281,25.5409281,0.046701014
244,45.37216032,0.04055177
295,3.44980454,0.049027755
280,10.91978806,0.046534818
294,40.90886834,0.048861559
340,20.12680074,0.056506565
306,44.25178539,0.050855908
317,3.096264669,0.052684062
337,37.24882004,0.056007977
340,35.32388273,0.056506565
347,38.99841293,0.057669935
391,14.18128271,0.064982549
430,2.009867687,0.071464185
433,39.62309138,0.071962772
467,34.01383254,0.077613429
478,7.289020667,0.079441582
511,20.70780525,0.084926043
485,33.946987,0.080604953
502,12.4686094,0.083430281
514,2.404211398,0.08542463
536,38.1443506,0.089080937
546,19.08302301,0.090742895
