x,xnorm,y
40,0.005583473,14.98872323
46,0.006420994,9.434436708
45,0.006281407,3.246109826
48,0.006700168,17.63775371
55,0.007677275,47.57300593
14,0.001954216,39.80772701
60,0.008375209,12.59188437
60,0.008375209,26.96976114
67,0.009352317,17.7073653
66,0.00921273,10.61284665
71,0.009910664,8.599900116
86,0.012004467,5.051734355
90,0.012562814,16.75121276
61,0.008514796,3.204038233
90,0.012562814,23.59160802
79,0.011027359,27.86895926
51,0.007118928,36.56887113
132,0.018425461,16.31649855
122,0.017029592,35.21440097
122,0.017029592,21.40807067
228,0.031825796,13.02718009
196,0.027359017,29.6782454
185,0.025823562,9.653096498
219,0.030569514,32.90253486
268,0.037409269,31.67606456
275,0.038386376,7.341502911
250,0.034896706,26.19796958
307,0.042853155,32.8594542
310,0.043271915,32.10816052
393,0.054857621,47.22759356
385,0.053740927,43.62680252
388,0.054159687,14.0331645
353,0.049274149,33.00783259
430,0.060022334,18.4525815
441,0.061557789,27.25637489
473,0.066024567,11.82880298
477,0.066582915,37.89124972
460,0.064209939,22.54598938
551,0.076912339,32.5242551
520,0.072585148,43.95777466
542,0.075656058,11.2867704
599,0.083612507,39.50867091
638,0.089056393,25.07913158
584,0.081518705,48.03261996
596,0.083193747,9.806964923
663,0.092546064,33.48306194
37,0.005164712,33.2040546
44,0.00614182,27.40433785
45,0.006281407,28.8683481
10,0.001395868,40.18122369
8,0.001116695,38.11199587
12,0.001675042,34.90184093
74,0.010329425,29.49924408
71,0.009910664,47.01182373
21,0.002931323,42.95625128
24,0.003350084,41.99122838
20,0.002791736,28.53968136
102,0.014237856,33.10405489
61,0.008514796,10.51758532
79,0.011027359,25.57624574
104,0.01451703,25.78996132
119,0.016610832,46.17910438
88,0.01228364,48.87820179
94,0.013121161,44.59208886
151,0.02107761,45.44989446
107,0.01493579,26.89208051
117,0.016331658,20.05671882
130,0.018146287,25.29139775
166,0.023171413,3.228357167
180,0.025125628,25.31307648
171,0.023869347,30.44811883
169,0.023590173,27.0714732
181,0.025265215,23.32892904
187,0.026102736,10.01633915
189,0.02638191,1.505677588
187,0.026102736,1.74291021
174,0.024288107,29.52741834
177,0.024706868,31.44366647
146,0.020379676,8.759582467
139,0.019402568,43.32381488
137,0.019123395,15.09790774
132,0.018425461,9.944489177
185,0.025823562,44.53485674
207,0.028894472,10.81868407
207,0.028894472,9.895546978
207,0.028894472,48.14171233
166,0.023171413,17.97452475
246,0.034338358,17.25422664
257,0.035873814,28.22510673
230,0.032104969,40.2835219
231,0.032244556,40.15654268
251,0.035036293,24.42061588
302,0.042155221,30.16653222
286,0.039921831,46.93670165
268,0.037409269,47.44851839
329,0.045924065,32.44133877
332,0.046342825,28.33966099
334,0.046621999,7.746325387
343,0.04787828,2.258507694
358,0.049972083,44.8672949
357,0.049832496,43.99021847
368,0.051367951,20.67379583
375,0.052345059,23.53425707
389,0.054299274,29.17437824
403,0.05625349,32.3941025
390,0.054438861,44.09264703
391,0.054578448,38.31852159
379,0.052903406,45.96658147
374,0.052205472,45.40125659
303,0.042294807,9.716012813
405,0.056532663,11.91184453
419,0.058486879,12.11028067
425,0.0593244,43.83924938
423,0.059045226,41.54428352
422,0.058905639,34.3099114
419,0.058486879,41.38958392
415,0.057928532,38.09008933
402,0.056113903,25.62432058
386,0.053880514,8.76030165
384,0.05360134,11.87492168
383,0.053461753,13.20631232
383,0.053461753,14.62117933
392,0.054718035,32.2725913
393,0.054857621,35.80714757
359,0.050111669,28.00382669
340,0.04745952,34.89511039
422,0.058905639,2.984060489
