x,xnorm,y
559,0.09290344,6.289268274
555,0.092238657,26.97290709
597,0.09921888,25.2759383
570,0.094731594,20.05765292
583,0.096892139,45.00881856
591,0.098221705,33.13076254
606,0.100714642,29.03523727
590,0.098055509,2.667854814
601,0.099883663,7.175667035
598,0.099385076,35.80755665
566,0.094066811,40.88877062
626,0.104038557,11.48258354
622,0.103373774,17.20944958
600,0.099717467,43.62658007
596,0.099052684,26.13110338
534,0.088748546,20.28482503
532,0.088416154,20.7309732
518,0.086089413,7.693102254
514,0.08542463,40.67632316
541,0.089911916,3.646578394
517,0.085923218,20.23544235
533,0.08858235,4.095881266
626,0.104038557,19.29543161
616,0.1023766,48.83524878
635,0.105534319,18.0240462
628,0.104370949,24.32926661
627,0.104204753,47.01326828
639,0.106199103,40.9736116
632,0.105035732,40.09171077
622,0.103373774,40.11070186
622,0.103373774,38.23880102
651,0.108193452,43.7791242
656,0.109024431,4.849590997
662,0.110021605,4.162510949
665,0.110520193,2.072287481
661,0.10985541,40.16720369
646,0.107362473,47.25653807
669,0.111184976,33.8373221
639,0.106199103,19.84042679
678,0.112680738,46.37110849
634,0.105368124,30.49457287
637,0.105866711,31.77201594
687,0.1141765,16.96888432
675,0.112182151,8.144393166
703,0.116835632,38.9588379
680,0.113013129,29.14749764
709,0.117832807,39.26499167
697,0.115838458,44.77329368
699,0.116170849,25.73117917
696,0.115672262,20.27631481
693,0.115173675,14.90270303
681,0.113179325,8.08195773
683,0.113511717,11.32258892
696,0.115672262,10.86316728
708,0.117666611,39.90328106
717,0.119162373,6.076654989
709,0.117832807,34.33387048
709,0.117832807,31.93134423
709,0.117832807,33.16280557
710,0.117999003,38.00113756
695,0.115506066,35.90453983
720,0.119660961,29.68214366
726,0.120658135,40.90186552
656,0.109024431,10.54126759
657,0.109190627,11.27039709
709,0.117832807,26.85005363
701,0.116503241,28.41494922
669,0.111184976,5.618126585
690,0.114675087,11.64455213
734,0.121987702,21.37955884
717,0.119162373,0.23688411
738,0.122652485,41.54476608
735,0.122153897,35.96905308
684,0.113677913,25.38036118
719,0.119494765,44.12569518
744,0.123649659,47.27679965
743,0.123483464,23.67448452
734,0.121987702,14.6330512
747,0.124148247,38.32575278
760,0.126308792,24.33608003
750,0.124646834,25.06857581
762,0.126641183,46.45186189
764,0.126973575,47.51010271
766,0.127305966,7.281592504
765,0.127139771,8.646919542
772,0.128303141,18.05705197
750,0.124646834,8.109883031
792,0.131627057,17.04886134
792,0.131627057,44.26152597
809,0.134452385,31.8256374
811,0.134784776,43.31706658
840,0.139604454,39.38830931
836,0.138939671,26.72370338
765,0.127139771,45.62376665
774,0.128635533,36.51039282
742,0.123317268,45.05473541
751,0.12481303,13.89823721
766,0.127305966,23.55875247
790,0.131294665,23.02750843
811,0.134784776,39.55905081
788,0.130962274,11.17332871
787,0.130796078,16.87554787
797,0.132458036,37.43173936
811,0.134784776,9.692676917
797,0.132458036,20.22399947
823,0.136779126,4.901102619
830,0.137942496,9.69742426
811,0.134784776,16.17550546
832,0.138274888,44.83965279
861,0.143094565,27.37408126
852,0.141598803,22.81818307
845,0.140435433,23.60702299
862,0.143260761,1.638043857
853,0.141764999,15.44497609
837,0.139105867,38.92771205
868,0.144257936,23.02265152
838,0.139272062,16.19074248
881,0.146418481,4.005995046
850,0.141266412,6.05162245
867,0.14409174,43.61713387
872,0.144922719,9.259502331
886,0.14724946,12.60486942
843,0.140103041,39.93898942
874,0.145255111,29.77910513
860,0.14292837,37.83594481
895,0.148745222,39.3143803
884,0.146917068,21.8165538
871,0.144756523,44.08958436
874,0.145255111,44.77135338
889,0.147748047,48.22910173
887,0.147415656,14.70400342
897,0.149077613,38.68532792
893,0.14841283,48.45223742
906,0.150573375,17.67767999
920,0.152900116,14.73434358
919,0.152733921,15.27946333
930,0.154562074,30.42708831
921,0.153066312,5.039206369
900,0.149576201,37.13300893
917,0.152401529,46.68797096
949,0.157719794,41.65909422
953,0.158384577,46.53268139
945,0.157055011,8.40949312
948,0.157553598,49.6957595
957,0.15904936,47.81167393
941,0.156390228,5.716382437
992,0.164866212,30.21869518
994,0.165198604,29.25454045
943,0.156722619,29.0532488
959,0.159381752,33.82431936
968,0.160877514,39.38631918
956,0.158883164,20.44307709
929,0.154395878,30.93224201
979,0.162705667,37.52919131
980,0.162871863,36.5984209
965,0.160378926,1.897734009
975,0.162040884,12.95924123
961,0.159714143,12.36465254
961,0.159714143,22.95828972
958,0.159215556,13.11946781
966,0.160545122,18.0523616
992,0.164866212,18.04839983
993,0.165032408,31.82108416
1035,0.172012631,39.94490931
1027,0.170683065,0.181490041
1020,0.169519694,2.497584255
1004,0.166860562,39.64923067
1021,0.16968589,44.51119219
1014,0.16852252,11.23983407
1021,0.16968589,26.35779254
1044,0.173508393,25.52827231
1057,0.175668938,46.23365055
1024,0.170184477,7.346502459
1063,0.176666113,20.88070913
1054,0.175170351,19.16055151
1059,0.17600133,43.05143054
1042,0.173176001,6.440287596
1081,0.179657637,7.372502033
1081,0.179657637,6.777622103
1070,0.177829483,22.51358308
1021,0.16968589,15.10580483
1068,0.177497092,47.60559966
1087,0.180654811,29.02368121
1059,0.17600133,11.04187155
1105,0.183646335,1.136784673
1102,0.183147748,21.88582171
1089,0.180987203,14.92000344
1104,0.18348014,14.67927245
1105,0.183646335,14.52904793
1101,0.182981552,3.04989676
1117,0.185640685,3.690810375
1158,0.192454712,40.58165623
1137,0.1889646,45.30092495
1168,0.194116669,45.36660967
1155,0.191956124,1.960669796
1146,0.190460362,11.67269769
1112,0.184809706,15.44522114
1155,0.191956124,27.39186266
1152,0.191457537,33.59920629
1123,0.186637859,14.05666083
1174,0.195113844,14.78121725
1154,0.191789929,6.041640716
