x,xnorm,y
2804,0.952122241,17.44479236
2832,0.961629881,28.24140164
2883,0.978947368,30.75984441
2905,0.986417657,12.19902277
2945,1,18.91353347
2850,0.967741935,21.42972424
2826,0.95959253,20.9689102
2819,0.95721562,26.99996574
2826,0.95959253,33.32979096
2755,0.935483871,44.08797595
2774,0.941935484,43.58801955
2789,0.947028862,39.66210483
2890,0.981324278,8.506503717
2770,0.94057725,40.70547347
2768,0.939898132,48.98814677
2900,0.984719864,44.15315188
2902,0.985398981,5.530890186
2874,0.975891341,30.83247835
2871,0.974872666,6.100447972
2862,0.971816638,4.795294885
2882,0.97860781,32.29764509
2830,0.960950764,39.02465897
2814,0.955517827,39.80701509
2870,0.974533107,20.04172026
2822,0.958234295,24.51278975
2818,0.956876061,0.883371983
2839,0.964006791,39.13207315
2755,0.935483871,36.20348688
2760,0.937181664,41.16036012
2738,0.929711375,10.76707743
2768,0.939898132,17.52671738
2766,0.939219015,9.566348151
2802,0.951443124,24.00221979
2863,0.972156197,33.39691251
2891,0.981663837,33.69629223
2845,0.966044143,19.54318645
2876,0.976570458,13.24288961
2881,0.978268251,26.93380436
2896,0.98336163,19.19411821
2884,0.979286927,8.438930578
2840,0.96434635,0.321820126
2845,0.966044143,12.4876395
2888,0.980645161,13.68965018
2887,0.980305603,4.630414195
2850,0.967741935,16.82520983
2840,0.96434635,6.671981447
2910,0.98811545,6.704743072
2889,0.98098472,38.67735298
2880,0.977928693,42.09493333
2859,0.970797963,40.88590723
2836,0.962988115,32.65220195
2879,0.977589134,2.3935501
2898,0.984040747,4.242447063
2913,0.989134126,1.963488232
2915,0.989813243,13.26089692
2855,0.969439728,10.57341474
2889,0.98098472,6.806119898
2864,0.972495756,6.519025897
2826,0.95959253,38.11314873
2903,0.98573854,42.97707562
2877,0.976910017,5.882740824
2834,0.962308998,15.99069222
2778,0.943293718,23.99128359
2784,0.94533107,19.71138657
2869,0.974193548,38.96441165
2807,0.953140917,17.38806576
2852,0.968421053,17.86526865
2910,0.98811545,15.71012063
2825,0.959252971,19.03835875
2788,0.946689304,43.92632929
2939,0.997962649,12.95329683
2829,0.960611205,25.70110703
2872,0.975212224,3.848872483
2833,0.96196944,34.2234508
2842,0.965025467,33.16585861
2842,0.965025467,3.537961374
2890,0.981324278,5.084329171
2902,0.985398981,22.43953246
2888,0.980645161,23.76992953
2888,0.980645161,9.941859328
2743,0.931409168,14.51045191
2829,0.960611205,47.22886278
2829,0.960611205,4.121866613
2820,0.957555178,34.13439485
2746,0.932427844,9.761108131
2779,0.943633277,5.718809795
2826,0.95959253,4.754566102
2878,0.977249576,8.905238986
255,0.086587436,9.454806337
290,0.098471986,9.076607321
2324,0.789134126,10.4386426
2310,0.784380306,34.96321976
2337,0.793548387,12.21297264
2540,0.862478778,45.2371906
2851,0.968081494,10.67975142
2895,0.983022071,9.195485887
2878,0.977249576,17.01218574
2884,0.979286927,14.66286713
2841,0.964685908,5.858807348
2842,0.965025467,30.67701949
2806,0.952801358,40.86619543
2812,0.95483871,26.1186179
2840,0.96434635,45.82986763
2882,0.97860781,2.282843466
2886,0.979966044,2.310636852
2855,0.969439728,13.25665271
2852,0.968421053,3.545911772
2894,0.982682513,31.20625376
2901,0.985059423,7.008879391
2870,0.974533107,35.91823411
2623,0.890662139,42.62612138
2687,0.912393888,10.36379584
2686,0.912054329,1.242559911
2753,0.934804754,47.1720969
2732,0.927674024,47.62054101
2721,0.923938879,21.57557503
2719,0.923259762,14.55221476
2812,0.95483871,1.866954762
2656,0.901867572,41.35280004
2454,0.83327674,37.57826287
2882,0.97860781,29.76072703
2717,0.922580645,36.73873813
2772,0.941256367,50.21302051
2828,0.960271647,18.42283279
2849,0.967402377,28.67357939
2909,0.987775891,2.986813653
2904,0.986078098,4.247360698
2861,0.97147708,15.63437112
2577,0.875042445,24.2657466
2543,0.863497453,47.5069871
2877,0.976910017,20.81635209
2869,0.974193548,32.81026745
2940,0.998302207,32.42348402
2933,0.995925297,42.70888871
2937,0.997283531,40.6806527
2941,0.998641766,48.07274068
2788,0.946689304,19.2435909
2789,0.947028862,21.99177542
2836,0.962988115,18.34734724
2790,0.947368421,43.38926264
2805,0.9524618,12.59164027
2807,0.953140917,30.01584991
2810,0.954159593,28.02019056
2815,0.955857385,27.29679443
2843,0.965365025,1.565780225
2868,0.97385399,14.30338559
2886,0.979966044,19.80813501
2873,0.975551783,31.12141277
2847,0.96672326,41.68113725
2798,0.95008489,19.22917052
2838,0.963667233,24.64561084
2815,0.955857385,31.50614859
2762,0.937860781,35.90885779
2764,0.938539898,20.78769599
2722,0.924278438,10.81095692
2714,0.921561969,5.512363344
2512,0.852971138,39.12587993
2769,0.940237691,35.90401404
2775,0.942275042,37.22381356
2816,0.956196944,33.74183335
2814,0.955517827,23.86368178
2770,0.94057725,31.12221661
2776,0.942614601,25.72398076
2234,0.758573854,32.04460115
1913,0.649575552,12.569657
1837,0.6237691,34.58002608
1848,0.627504244,43.08110867
1848,0.627504244,0.817981105
1851,0.62852292,3.713350524
1866,0.633616299,14.66760416
1877,0.637351443,0.619369819
2932,0.995585739,10.56484639
2742,0.93106961,23.53623942
2737,0.929371817,19.52679411
2738,0.929711375,23.26720896
2675,0.908319185,16.4655276
2659,0.902886248,5.466264569
2629,0.892699491,18.04515626
2638,0.895755518,18.70370316
2615,0.887945671,9.343917057
2804,0.952122241,21.15046056
2805,0.9524618,19.48334378
2767,0.939558574,13.76935169
2783,0.944991511,20.08756943
2778,0.943293718,12.47834034
2745,0.932088285,42.89474382
2891,0.981663837,17.94246983
2671,0.906960951,39.14901859
2832,0.961629881,43.57129735
2863,0.972156197,24.62954914
2858,0.970458404,22.80815945
2895,0.983022071,6.54491057
2844,0.965704584,30.50399836
2782,0.944651952,38.33999632
2777,0.94295416,39.40033437
2867,0.973514431,38.36215814
2936,0.996943973,25.83007955
2906,0.986757216,2.295800346
2927,0.993887946,7.477199257
2759,0.936842105,15.43030732
2886,0.979966044,3.364074703
2883,0.978947368,5.813524474
2862,0.971816638,28.50190048
2907,0.987096774,10.05342922
2914,0.989473684,6.681953753
2900,0.984719864,2.247986724
2854,0.96910017,48.24154556
2586,0.878098472,29.80881397
2835,0.962648557,27.84187001
2864,0.972495756,10.08784803
2858,0.970458404,3.825111271
2909,0.987775891,23.2887264
2876,0.976570458,21.94121212
2896,0.98336163,21.12402095
2273,0.771816638,28.53257409
83,0.028183362,17.76942697
39,0.013242784,38.52983056
19,0.006451613,25.71408065
26,0.008828523,31.7259385
32,0.010865874,6.08445295
111,0.037691002,22.70556019
106,0.035993209,22.20665999
92,0.031239389,30.58201605
126,0.04278438,17.94252429
132,0.044821732,36.27860514
139,0.047198642,27.54454495
115,0.039049236,31.04273727
63,0.02139219,39.05501198
144,0.048896435,35.18961169
170,0.057724958,14.36888473
208,0.070628183,4.662980224
2841,0.964685908,37.61343958
2820,0.957555178,48.15543908
2940,0.998302207,44.54880762
2912,0.988794567,1.032858972
2911,0.988455008,2.980971895
2876,0.976570458,11.38409504
2891,0.981663837,0.522816719
2943,0.999320883,22.5319081
2120,0.719864177,5.042030853
2135,0.724957555,7.723178761
2134,0.724617997,26.92129887
2153,0.73106961,13.40214582
2145,0.728353141,11.78141705
2149,0.729711375,0.409727223
2153,0.73106961,2.615674758
2122,0.720543294,32.55235938
2134,0.724617997,48.2004352
2130,0.723259762,39.90419073
2157,0.732427844,45.77470824
2152,0.730730051,38.74531648
2160,0.73344652,22.37379322
2176,0.738879457,47.63884634
2173,0.737860781,20.76552472
2190,0.743633277,37.51090104
2192,0.744312394,39.43491684
2171,0.737181664,40.14382497
2180,0.740237691,27.63016811
2187,0.742614601,24.65850738
2211,0.750764007,50.1499353
2124,0.721222411,39.25912549
2481,0.842444822,17.93138184
2473,0.839728353,20.29717963
2384,0.80950764,9.127574441
2381,0.808488964,10.11857619
2332,0.791850594,4.442165428
2282,0.774872666,34.85669313
2268,0.770118846,36.70037456
2273,0.771816638,19.33164017
2027,0.688285229,5.933272908
2058,0.698811545,32.34946817
2015,0.684210526,37.82468785
2023,0.686926995,27.05840045
2053,0.697113752,4.106980848
2047,0.695076401,4.835265229
2050,0.696095076,28.93297364
2084,0.707640068,46.68397751
2050,0.696095076,48.81957273
2076,0.704923599,46.6408369
2047,0.695076401,18.91938408
2059,0.699151104,18.63428208
1983,0.673344652,23.41170665
1984,0.673684211,19.64641008
1938,0.658064516,36.50533938
1932,0.656027165,20.01803791
1950,0.662139219,3.438384149
1945,0.660441426,19.46795452
1963,0.66655348,3.728710534
1965,0.667232598,9.046104979
1965,0.667232598,5.170237273
1956,0.66417657,29.77524731
1936,0.657385399,42.28556634
1954,0.663497453,14.83182467
1929,0.655008489,49.03216685
1856,0.630220713,32.00307944
1810,0.614601019,18.0626864
1791,0.608149406,23.87584381
1752,0.594906621,21.95562597
1811,0.614940577,44.48201025
1829,0.621052632,48.67016744
1732,0.58811545,12.72997892
1735,0.589134126,33.40893004
1724,0.585398981,43.3232235
1725,0.58573854,41.64446135
1712,0.581324278,30.69267658
1733,0.588455008,29.44535719
1717,0.583022071,12.01574412
1656,0.562308998,45.83548513
1696,0.575891341,6.040815983
1824,0.619354839,28.26279796
1797,0.610186757,33.79450206
1848,0.627504244,23.90673871
1982,0.673005093,11.28160156
2002,0.679796265,3.247665728
2141,0.726994907,47.06285113
2197,0.746010187,1.059634706
2282,0.774872666,20.39434164
2292,0.778268251,41.64425
2297,0.779966044,27.42135652
2835,0.962648557,39.21766951
2843,0.965365025,13.49033883
2743,0.931409168,1.131542468
2483,0.843123939,36.06280781
2445,0.830220713,23.08323647
2359,0.801018676,44.13451265
2408,0.817657046,38.24353494
2361,0.801697793,24.90988813
2281,0.774533107,9.126799825
2275,0.772495756,34.84092088
2901,0.985059423,9.349502506
2899,0.984380306,11.39769247
2893,0.982342954,4.885853518
2871,0.974872666,40.90181369
2884,0.979286927,45.17524702
2905,0.986417657,18.56055544
2887,0.980305603,27.7989372
2850,0.967741935,48.8529226
2736,0.929032258,11.9637364
2778,0.943293718,47.41596417
2204,0.748387097,41.66482023
1259,0.427504244,8.980698658
63,0.02139219,44.27259748
72,0.024448217,39.07759647
86,0.029202037,49.55413979
64,0.021731749,31.88593414
70,0.0237691,2.416340347
94,0.031918506,36.2959011
98,0.03327674,40.26747047
40,0.013582343,11.82641437
58,0.019694397,44.35593116
88,0.029881154,32.96736681
91,0.03089983,40.88463595
72,0.024448217,48.08099158
140,0.0475382,33.86423064
152,0.051612903,44.97035929
149,0.050594228,36.90987575
199,0.067572156,21.99443252
216,0.073344652,4.091945291
281,0.095415959,12.54474325
291,0.098811545,0.178278995
267,0.090662139,20.7698908
270,0.091680815,14.97218601
282,0.095755518,13.4786992
2256,0.766044143,42.42991694
2920,0.991511036,30.96625052
2922,0.992190153,33.3176626
2908,0.987436333,26.16487428
2906,0.986757216,23.919505
2824,0.958913413,48.27676951
2855,0.969439728,44.85735195
2817,0.956536503,26.58059416
2773,0.941595925,33.10796828
2720,0.923599321,42.16173458
2731,0.927334465,44.95840111
2786,0.946010187,45.83680388
2764,0.938539898,32.14317349
2836,0.962988115,49.55444271
2868,0.97385399,20.52820737
2867,0.973514431,18.12720001
2865,0.972835314,20.00228278
2864,0.972495756,17.83467681
2854,0.96910017,36.59081253
2833,0.96196944,1.557182281
2830,0.960950764,4.417917156
2831,0.961290323,14.66728745
2846,0.966383701,16.86808109
2879,0.977589134,35.11141599
2898,0.984040747,24.4476259
2922,0.992190153,14.58129681
2854,0.96910017,31.19552669
2862,0.971816638,39.29497929
2804,0.952122241,41.22036168
2803,0.951782683,42.5796664
2801,0.951103565,44.65841968
2837,0.963327674,3.984562421
2830,0.960950764,32.87167672
2891,0.981663837,31.86641759
2893,0.982342954,30.74539025
2889,0.98098472,30.71570795
2922,0.992190153,21.61552937
2849,0.967402377,42.80378058
2784,0.94533107,15.08934175
2787,0.946349745,16.54303736
2783,0.944991511,17.17437224
2795,0.949066214,23.08512611
2803,0.951782683,11.88878136
2796,0.949405772,36.22383995
2796,0.949405772,26.66347137
2799,0.950424448,30.72562194
2798,0.95008489,22.40259444
2802,0.951443124,25.12331981
2754,0.935144312,28.57855345
2758,0.936502547,22.36107108
2692,0.914091681,27.81857761
2801,0.951103565,1.746349875
2828,0.960271647,28.02562828
2810,0.954159593,27.86286744
2797,0.949745331,4.047807174
2766,0.939219015,28.71197465
2803,0.951782683,46.31705014
2812,0.95483871,8.492265146
2845,0.966044143,33.66215444
2845,0.966044143,31.9234435
2825,0.959252971,27.59315495
2804,0.952122241,24.30987719
2820,0.957555178,40.43590964
2808,0.953480475,40.35797077
2786,0.946010187,23.94392733
2755,0.935483871,0.384799681
2750,0.933786078,27.51945888
2760,0.937181664,26.41317591
2766,0.939219015,11.83134917
2746,0.932427844,5.677395644
2731,0.927334465,1.951227194
2787,0.946349745,4.556818181
2852,0.968421053,40.80147055
2726,0.925636672,11.05131037
2785,0.945670628,40.39288935
2791,0.94770798,12.59089353
2759,0.936842105,29.82323988
2782,0.944651952,31.67723847
2761,0.937521222,19.94426625
2728,0.926315789,28.57365632
2680,0.910016978,11.38598517
2690,0.913412564,27.14372815
2657,0.902207131,34.5858491
2652,0.900509338,33.31295846
2734,0.928353141,35.62998749
2741,0.930730051,12.81633673
2745,0.932088285,19.23956645
2722,0.924278438,34.59074132
2720,0.923599321,36.23919237
2715,0.921901528,33.07124937
2763,0.93820034,14.39724962
2735,0.928692699,2.943758467
2693,0.914431239,37.4877241
2713,0.921222411,2.824095279
2743,0.931409168,39.10525113
2790,0.947368421,27.70958845
2781,0.944312394,44.58608765
2808,0.953480475,37.10138254
2823,0.958573854,46.08983629
2791,0.94770798,41.52975237
2798,0.95008489,33.62716971
2737,0.929371817,42.67557058
2734,0.928353141,27.50813069
2750,0.933786078,12.37928344
2765,0.938879457,1.345727878
2719,0.923259762,27.34860721
2721,0.923938879,25.36754274
2719,0.923259762,10.231138
2715,0.921901528,7.889728413
2723,0.924617997,34.33604529
2722,0.924278438,39.24593512
2720,0.923599321,42.56917487
2721,0.923938879,43.6095165
2607,0.885229202,23.110079
2596,0.881494058,44.63967468
2743,0.931409168,9.727442124
2740,0.930390492,7.685739436
2749,0.93344652,2.141479541
2665,0.904923599,15.74393571
2786,0.946010187,4.137583717
2782,0.944651952,6.203854252
2784,0.94533107,9.748128799
2768,0.939898132,23.69320811
2356,0.8,48.3519683
2491,0.845840407,33.77666164
2690,0.913412564,23.13708941
2672,0.907300509,27.54037674
2682,0.910696095,33.98716769
2731,0.927334465,12.42770462
2687,0.912393888,9.266812931
2686,0.912054329,24.54363215
2686,0.912054329,5.541635975
2687,0.912393888,6.255966796
2673,0.907640068,23.46809856
2622,0.890322581,43.27570874
2668,0.905942275,25.94237741
2674,0.907979626,3.94059221
2777,0.94295416,41.51207292
2790,0.947368421,5.37695776
2667,0.905602716,43.06705225
2665,0.904923599,47.9161592
2608,0.885568761,13.37658033
2596,0.881494058,28.78646277
2576,0.874702886,16.08859504
2299,0.780645161,2.679047293
2263,0.768421053,47.30795476
2244,0.76196944,17.17252089
2226,0.755857385,41.15268978
2200,0.747028862,35.64050827
2162,0.734125637,37.3413864
2164,0.734804754,45.82530894
2170,0.736842105,27.25456482
2162,0.734125637,6.180369301
2158,0.732767402,4.106881998
2158,0.732767402,1.904145862
2128,0.722580645,32.80570342
2150,0.730050934,6.455403609
2159,0.733106961,14.05721151
2161,0.733786078,32.57103695
2255,0.765704584,9.076716645
2250,0.764006791,12.85151686
2253,0.765025467,13.82503819
2200,0.747028862,1.102160396
2219,0.753480475,13.19402426
2227,0.756196944,12.60535592
2288,0.776910017,23.54803109
2294,0.778947368,18.57606329
2294,0.778947368,25.62732246
2301,0.781324278,13.63940786
2265,0.76910017,48.0095278
2273,0.771816638,43.77811183
2268,0.770118846,48.64687316
2278,0.773514431,24.00246325
2261,0.767741935,3.327140319
2233,0.758234295,1.879474247
2323,0.788794567,8.55132122
2399,0.814601019,2.641167799
2363,0.80237691,13.34697482
2414,0.819694397,32.34057271
2506,0.850933786,21.6065315
2498,0.848217317,0.758950609
2500,0.848896435,38.45107162
