x,xnorm,y
61,0.006941284,28.87912706
35,0.003982704,30.52529149
35,0.003982704,27.31830885
164,0.018661812,30.12658228
153,0.017410105,2.047147953
134,0.015248066,47.87297372
17,0.001934456,45.9274072
22,0.002503414,47.53718882
425,0.048361402,32.88684644
680,0.077378243,28.57797819
680,0.077378243,22.81262675
677,0.077036868,31.83721644
1044,0.118798361,36.31795015
1045,0.118912153,47.2150079
1035,0.117774238,14.03935795
1241,0.141215294,6.996605236
1211,0.137801548,41.83480331
1220,0.138825671,41.3754218
1223,0.139167046,41.75134546
1221,0.138939463,38.48516758
1228,0.139736004,39.91255085
1356,0.15430132,32.07672066
1307,0.148725535,30.02251263
1326,0.150887574,38.99410866
1328,0.151115157,26.00673101
1523,0.173304506,25.77244594
1922,0.218707328,8.591425623
1863,0.211993628,42.75839557
1861,0.211766045,46.3188128
1852,0.210741921,42.62373639
1895,0.215634957,47.35111455
1922,0.218707328,19.35690451
867,0.09865726,28.70553387
862,0.098088302,25.23755349
858,0.097633136,23.2800288
868,0.098771051,17.83148945
866,0.098543468,16.43554615
1068,0.121529358,40.79059367
1073,0.122098316,1.028163847
1218,0.138598088,17.84048105
1185,0.134842968,29.6364625
1198,0.136322258,25.25666312
1199,0.136436049,21.68095276
1203,0.136891215,17.97826034
1239,0.140987711,41.5236116
1252,0.142467,22.48600424
1213,0.138029131,33.24883371
1214,0.138142922,26.73477431
1294,0.147246245,42.83572775
1286,0.146335913,17.89017656
1411,0.160559854,20.58804466
1385,0.157601274,4.613070776
1376,0.156577151,19.04030991
1385,0.157601274,24.9794133
1925,0.219048703,16.75034571
1925,0.219048703,2.370757107
1928,0.219390077,13.15178437
1954,0.222348657,49.41055374
1899,0.216090123,38.6854821
2002,0.227810651,45.2538674
2095,0.238393264,2.571096173
2045,0.232703687,27.32360988
2161,0.245903505,40.46667954
2137,0.243172508,20.9018872
2100,0.238962221,15.95733888
2195,0.249772417,41.21416932
2221,0.252730997,1.775091225
2211,0.251593081,6.361693708
2230,0.253755121,10.10290514
2255,0.256599909,15.42130415
2260,0.257168867,15.5014341
2262,0.25739645,23.83029961
2290,0.260582613,15.05412643
2293,0.260923987,10.30539333
2293,0.260923987,4.052329561
2288,0.26035503,6.077555579
2296,0.261265362,5.714455236
2301,0.26183432,6.232077545
2306,0.262403277,6.40846846
2361,0.268661812,13.0672577
2365,0.269116978,15.43990536
2399,0.27298589,15.19012316
2378,0.270596268,2.554167308
2375,0.270254893,3.16871088
2438,0.27742376,38.66843316
2435,0.277082385,38.83130293
2442,0.277878926,35.42124656
2439,0.277537551,33.82103446
2431,0.276627219,47.47583654
