x,y2,xnorm
45,8.965019497,0.012601512
80,34.63557476,0.022402688
72,29.9823787,0.020162419
83,23.77678758,0.023242789
49,22.46669935,0.013721647
67,15.6153163,0.018762251
67,17.70957133,0.018762251
89,1.212606493,0.024922991
90,22.42676927,0.025203024
105,36.95649489,0.029403528
110,14.26147283,0.030803696
96,9.741601343,0.026883226
73,34.28359864,0.020442453
64,47.90069639,0.017922151
101,6.570074118,0.028283394
77,39.50555479,0.021562588
73,41.28307204,0.020442453
66,38.97044715,0.018482218
77,20.5717493,0.021562588
57,49.0479264,0.015961915
75,8.975880823,0.02100252
99,1.609588456,0.027723327
110,3.731050269,0.030803696
77,48.5360282,0.021562588
88,38.51493667,0.024642957
115,15.4408783,0.032203864
103,39.25817444,0.028843461
105,26.23415671,0.029403528
124,12.71974554,0.034724167
127,14.23803382,0.035564268
125,14.1943368,0.035004201
120,8.041845139,0.033604032
113,39.82452683,0.031643797
117,49.56291516,0.032763932
118,28.99567494,0.033043965
104,16.49987663,0.029123495
115,31.0420569,0.032203864
116,19.74378328,0.032483898
126,29.69303079,0.035284234
140,34.84161419,0.039204705
139,33.00300808,0.038924671
142,41.72604812,0.039764772
144,42.68161157,0.040324839
150,41.81072137,0.042005041
120,47.60135636,0.033604032
89,35.63927763,0.024922991
130,43.60082274,0.036404369
133,15.90430478,0.037244469
130,5.000636054,0.036404369
134,27.99709886,0.037524503
134,30.34553756,0.037524503
123,16.94500424,0.034444133
146,7.959319418,0.040884906
137,26.61694765,0.038364604
143,31.09277808,0.040044805
73,32.44468456,0.020442453
157,9.006918703,0.043965276
149,2.180650093,0.041725007
150,0.531642217,0.042005041
135,0.687304846,0.037804537
148,27.45557989,0.041444973
148,23.14745726,0.041444973
149,21.77349408,0.041725007
139,40.65029483,0.038924671
167,40.63945078,0.046765612
151,18.40346633,0.042285074
150,19.54265677,0.042005041
156,19.8836109,0.043685242
153,19.79065077,0.042845141
153,12.3050281,0.042845141
185,38.42935548,0.051806217
184,35.76678172,0.051526183
173,43.70979012,0.048445813
164,23.4998393,0.045925511
122,14.55170502,0.0341641
188,8.140063601,0.052646318
210,19.35797887,0.058807057
159,3.070009876,0.044525343
154,39.19874297,0.043125175
197,45.29312022,0.05516662
194,42.31704866,0.054326519
363,11.42700484,0.101652198
311,25.37893689,0.087090451
183,10.49429274,0.05124615
222,40.11483686,0.06216746
238,14.83266809,0.066647998
217,14.89261881,0.060767292
219,15.3948292,0.061327359
218,13.24872618,0.061047326
166,40.77667541,0.046485578
167,37.38260645,0.046765612
164,43.09163455,0.045925511
170,48.13050146,0.047605713
218,28.45698403,0.061047326
240,23.80698575,0.067208065
168,44.79337957,0.047045645
