x,y2,xnorm
48,30.40558204,0.0330351
1050,39.71376724,0.722642808
1095,22.23173119,0.753613214
1050,43.94831642,0.722642808
1047,43.17584456,0.720578114
1216,26.1996473,0.836889195
1259,41.56246508,0.866483138
1355,16.34465688,0.932553338
1201,0.40912925,0.826565726
918,26.86188707,0.631796284
896,40.15022359,0.616655196
935,1.415994863,0.643496215
901,39.60689997,0.620096352
941,39.76396481,0.647625602
986,50.05318986,0.678596008
1275,28.07567713,0.877494838
1451,44.12721846,0.998623538
1443,21.4426441,0.993117688
958,46.43813231,0.659325533
958,50.5682226,0.659325533
845,5.508037803,0.581555403
780,32.50606533,0.536820372
807,41.84168509,0.555402615
809,43.79156024,0.556779078
812,31.81663326,0.558843772
811,3.673776871,0.55815554
782,24.0358517,0.538196834
764,30.2029538,0.525808672
740,28.20578712,0.509291122
716,37.01654602,0.492773572
715,34.80877182,0.492085341
728,10.51597612,0.501032347
681,36.06833917,0.468685478
668,38.64911664,0.459738472
637,38.5580618,0.438403304
647,11.40126717,0.445285616
37,31.63501832,0.025464556
9,13.06833756,0.006194081
52,47.07935333,0.035788025
7,9.952266763,0.004817619
6,7.334319678,0.004129387
12,45.91778595,0.008258775
10,14.52664661,0.006882312
292,18.47817483,0.200963524
389,23.66167934,0.267721955
522,28.61767963,0.35925671
516,34.13158696,0.355127323
416,19.96207126,0.286304198
455,41.54977771,0.313145217
525,6.438732836,0.361321404
580,40.52494366,0.399174123
648,37.47376269,0.445973847
642,31.84944441,0.44184446
675,4.289297647,0.464556091
563,23.7370671,0.387474191
681,50.13478775,0.468685478
682,15.62252807,0.46937371
684,16.45966201,0.470750172
689,19.95787283,0.474191328
677,29.08874538,0.465932553
668,37.50925934,0.459738472
796,50.04614108,0.547832072
867,10.26479263,0.59669649
847,46.1418755,0.582931865
654,27.74169077,0.450103235
643,9.518454782,0.442532691
618,2.48118611,0.42532691
581,48.1693239,0.399862354
649,10.68856181,0.446662078
335,25.0400653,0.230557467
1432,11.99171763,0.985547144
1001,3.1331063,0.688919477
879,24.95804752,0.604955265
983,22.39761991,0.676531315
1043,25.52254581,0.717825189
1236,1.240089097,0.85065382
1453,35.72571528,1
1320,35.30377358,0.908465244
774,42.36941317,0.532690984
617,50.16897179,0.424638679
608,34.08201618,0.418444597
606,40.77245398,0.417068135
