x,y2,xnorm
5330,46.37272469,0.714477212
5311,3.231662803,0.711930295
5337,26.39751938,0.71541555
5316,9.567359129,0.712600536
5318,9.388016881,0.712868633
5330,13.86073989,0.714477212
5333,15.20876344,0.714879357
5307,20.59860544,0.711394102
5320,30.39363717,0.713136729
5369,29.4303821,0.719705094
5328,1.669886864,0.714209115
5329,1.148076855,0.714343164
5317,27.87700621,0.712734584
5345,33.08959961,0.716487936
5348,15.16062772,0.71689008
5353,47.03716699,0.717560322
5352,33.77861881,0.717426273
5344,27.26510014,0.716353887
5350,15.37115392,0.717158177
5338,34.06254222,0.715549598
5345,1.977981264,0.716487936
5344,4.554742309,0.716353887
5326,4.186566932,0.713941019
5359,1.494154323,0.718364611
5362,26.21962431,0.718766756
5310,29.50672376,0.711796247
5351,21.73336191,0.717292225
5349,19.37910609,0.717024129
5365,6.261019251,0.719168901
5335,46.56719634,0.715147453
5361,36.61421529,0.718632708
5357,32.59533978,0.718096515
5366,26.24298454,0.719302949
5359,5.159813453,0.718364611
5365,10.68312993,0.719168901
5364,13.7858384,0.719034853
5359,19.81593419,0.718364611
5382,34.9917945,0.721447721
5352,13.06953149,0.717426273
5352,18.50469009,0.717426273
5354,25.37305595,0.71769437
5368,0.527639682,0.719571046
5305,29.19103683,0.711126005
5387,16.78623789,0.722117962
5322,45.477041,0.713404826
5379,8.761966287,0.721045576
5396,13.95206315,0.723324397
5407,15.75839826,0.724798928
5401,37.00734455,0.723994638
5384,18.31499893,0.721715818
5387,20.14847603,0.722117962
5351,39.39906796,0.717292225
5388,3.197300817,0.722252011
5417,13.31724919,0.72613941
5416,3.108221861,0.726005362
5421,29.44419702,0.726675603
5399,16.14156022,0.723726542
5346,12.65621366,0.716621984
5370,48.9985071,0.719839142
5444,11.48265886,0.729758713
5438,32.13237522,0.728954424
5438,24.18256809,0.728954424
5446,49.44295594,0.73002681
5452,4.339172517,0.730831099
5464,23.84128887,0.732439678
5448,9.186064896,0.730294906
5443,12.82454534,0.729624665
5483,18.6841449,0.734986595
5477,5.229168211,0.734182306
5484,27.28512344,0.735120643
5491,6.893808192,0.736058981
5491,4.506443238,0.736058981
5469,17.49755581,0.73310992
5475,29.26869218,0.733914209
5494,9.10012997,0.736461126
5500,19.22161945,0.737265416
5460,11.49007564,0.731903485
5456,16.95838749,0.731367292
5506,6.656700059,0.738069705
5504,6.045860921,0.737801609
5490,29.80209373,0.735924933
5501,9.665952206,0.737399464
5424,1.204543612,0.727077748
5417,48.5329408,0.72613941
5461,11.1816439,0.732037534
5489,5.756395007,0.735790885
5383,10.82557292,0.721581769
5373,48.86379218,0.720241287
5417,15.09609079,0.72613941
5425,29.04565533,0.727211796
5447,3.40911343,0.730160858
5426,13.70085254,0.727345845
5389,22.38219976,0.722386059
5395,27.91824248,0.723190349
5447,21.15942529,0.730160858
5460,20.83855996,0.731903485
5449,19.40276832,0.730428954
5462,28.62510967,0.732171582
5503,38.50416205,0.73766756
5509,5.09175129,0.73847185
5522,3.734343721,0.740214477
5537,0.478497656,0.742225201
5554,30.09221343,0.744504021
5586,38.94334536,0.748793566
5586,49.5909354,0.748793566
5613,14.21165968,0.752412869
5585,19.97257489,0.748659517
5603,0.621880265,0.751072386
5622,26.24403651,0.753619303
5599,18.87666822,0.750536193
5614,46.61202324,0.752546917
5618,45.7666729,0.75308311
5622,48.05816159,0.753619303
5569,33.10549754,0.746514745
5554,22.10473033,0.744504021
5555,26.15005286,0.74463807
5556,21.80478039,0.744772118
5560,16.02038036,0.745308311
5558,10.20225774,0.745040214
5556,7.693548124,0.744772118
5527,11.02109896,0.740884718
5496,37.16088542,0.736729223
5483,15.2839856,0.734986595
5485,17.70125111,0.735254692
5493,20.92046889,0.736327078
5457,34.66968431,0.73150134
5425,20.54236417,0.727211796
5462,1.102411525,0.732171582
5467,11.01024448,0.732841823
5464,9.397891545,0.732439678
5467,1.185609584,0.732841823
5441,2.955197899,0.729356568
5521,15.24670873,0.740080429
5543,36.17833836,0.743029491
5540,1.908889672,0.742627346
5565,1.727959619,0.745978552
5550,0.382779665,0.743967828
5435,3.83664043,0.728552279
5528,49.17374832,0.741018767
5527,27.7349277,0.740884718
5525,15.36169323,0.740616622
5581,18.33630257,0.748123324
5549,13.38330604,0.74383378
5566,43.00006237,0.746112601
5564,49.1968545,0.745844504
5573,10.61029269,0.747050938
5608,11.37062322,0.751742627
5563,6.233891785,0.745710456
5617,13.48143318,0.752949062
5649,41.75328338,0.757238606
5663,22.63192247,0.759115282
5651,29.6511984,0.757506702
5656,39.93211606,0.758176944
