x,xnorm,y
30,0.005398596,32.41758549
27,0.004858737,29.7845529
28,0.00503869,22.07075128
7,0.001259672,21.38068381
13,0.002339392,23.27896162
4,0.000719813,8.252813854
8,0.001439626,5.321490884
12,0.002159439,4.32081863
6,0.001079719,35.69168431
11,0.001979485,46.19384444
6,0.001079719,41.449397
22,0.003958971,19.4192004
23,0.004138924,41.7144852
35,0.006298362,46.35864106
42,0.007558035,45.0076039
25,0.00449883,39.58089817
28,0.00503869,41.17190255
43,0.007737988,41.0736232
37,0.006658269,41.51954778
48,0.008637754,27.6064531
48,0.008637754,24.39427554
32,0.005758503,28.64283597
27,0.004858737,28.97772476
64,0.011517006,2.721758935
58,0.010437286,3.411942737
56,0.01007738,6.526243253
80,0.014396257,16.00363199
78,0.014036351,10.41887938
56,0.01007738,41.70099323
100,0.017995321,17.00702592
101,0.018175274,21.02418059
98,0.017635415,22.31934394
114,0.020514666,21.30192549
115,0.020694619,16.52439681
116,0.020874573,17.2943771
118,0.021234479,16.90688759
34,0.006118409,16.81394291
36,0.006478316,15.5937785
42,0.007558035,36.12664368
45,0.008097895,30.3564883
48,0.008637754,27.16942005
52,0.009357567,25.75331072
43,0.007737988,21.39770816
44,0.007917941,41.82454985
40,0.007198128,15.94455078
93,0.016735649,15.79646469
78,0.014036351,18.9683419
78,0.014036351,15.06147172
89,0.016015836,15.23873549
79,0.014216304,10.04742255
66,0.011876912,0.415488242
83,0.014936117,28.42347196
86,0.015475976,30.06351939
92,0.016555696,25.30868747
90,0.016195789,32.20823244
83,0.014936117,35.6159103
90,0.016195789,41.7301095
113,0.020334713,34.85695279
101,0.018175274,38.86135691
97,0.017455462,3.020162371
92,0.016555696,2.756689793
85,0.015296023,6.502775195
68,0.012236818,43.85893999
64,0.011517006,44.34430672
106,0.01907504,40.08612612
97,0.017455462,32.17246263
125,0.022494152,24.75868881
126,0.022674105,27.0772157
5537,0.996400936,44.64445124
5547,0.998200468,44.30109643
5537,0.996400936,46.6186856
5533,0.995681123,42.98100387
5525,0.994241497,41.53505023
5557,1,7.316765228
5553,0.999280187,5.716681228
5557,1,21.75758279
5556,0.999820047,1.298393029
5549,0.998560374,34.54825175
5526,0.99442145,4.002121332
5479,0.985963649,43.31309882
5474,0.985063883,44.93714933
5483,0.986683462,18.40039383
5453,0.981284866,46.55635391
5458,0.982184632,2.355467278
5437,0.978405615,46.72479043
5424,0.976066223,36.11311998
5424,0.976066223,11.95724793
5428,0.976786036,12.70384463
5419,0.975166457,21.33593396
5380,0.968148281,50.096861
5369,0.966168796,35.49098506
5396,0.971027533,30.48263993
5330,0.959150621,34.52637305
5284,0.950872773,49.15815211
5350,0.962749685,49.59387297
5292,0.952312399,1.234202833
5372,0.966708656,29.01670988
164,0.029512327,26.30916709
147,0.026453122,33.95792861
137,0.02465359,31.12488362
165,0.02969228,10.28686599
157,0.028252654,18.22996034
160,0.028792514,1.140387404
161,0.028972467,29.02155881
181,0.032571531,24.93107897
181,0.032571531,38.70896322
191,0.034371064,46.13429553
192,0.034551017,48.76311101
185,0.033291344,7.669710076
187,0.033651251,11.93750157
176,0.031671765,1.741572876
186,0.033471297,40.35909771
227,0.040849379,2.589375172
222,0.039949613,17.64026688
235,0.042289005,26.2508173
201,0.036170596,24.28611829
215,0.038689941,48.48452842
269,0.048407414,32.91979308
327,0.0588447,15.35003137
418,0.075220443,33.42194345
444,0.079899226,13.05507086
439,0.07899946,17.85988603
462,0.083138384,18.83680763
459,0.082598524,39.24665337
514,0.092495951,11.33834289
494,0.088896887,29.13586326
538,0.096814828,40.02842265
562,0.101133705,4.912687194
563,0.101313658,10.97351907
580,0.104372863,38.35079681
577,0.103833003,3.006939893
622,0.111930898,3.975335452
621,0.111750945,33.28798691
646,0.116249775,26.50269446
656,0.118049307,11.52748508
663,0.11930898,11.16175937
697,0.125427389,41.09434671
680,0.122368184,44.12777788
715,0.128666547,27.50261986
748,0.134605003,36.12265632
757,0.136224582,35.29689452
729,0.131185892,42.99964285
815,0.146661868,22.26424022
1015,0.18265251,9.410887568
971,0.174734569,30.01675734
1121,0.201727551,5.588316976
1596,0.287205327,48.44079648
1601,0.288105093,32.24292379
1704,0.306640274,1.951767334
2004,0.360626237,19.67918276
2034,0.366024834,14.9619083
2625,0.472377182,19.29420367
2570,0.462479755,44.25493195
