x,y2,xnorm
3700,12.18055667,0.78092022
3681,11.42795509,0.776910089
4738,56.44964097,1
4738,49.0166623,1
4738,48.99760138,1
4738,51.21716631,1
4738,45.9458034,1
4738,43.14986859,1
4738,56.61635195,1
4738,56.85847351,1
4738,58.80280213,1
4738,49.05298029,1
4738,38.32100046,1
4738,31.02676247,1
4738,30.00347769,1
4738,32.11562894,1
4738,31.62508987,1
4738,57.38272044,1
4738,19.34256516,1
4738,10.81261969,1
4738,13.04939924,1
4738,18.6891322,1
4738,31.97447938,1
4738,40.6542837,1
4738,35.41818651,1
4738,51.62784446,1
4738,47.6973966,1
4738,32.90863468,1
4738,17.91110261,1
4738,25.80017358,1
4738,36.45329612,1
4738,25.59144186,1
4727,31.2142784,0.997678345
4731,43.51813191,0.998522583
4738,47.9309357,1
4738,59.45799082,1
4738,59.18669785,1
4738,29.25056372,1
4733,12.10402426,0.998944702
4738,17.29680572,1
4738,37.85427731,1
4738,41.69434015,1
4738,32.56602583,1
4704,20.78389138,0.992823976
4706,18.59224531,0.993246095
4709,7.20210698,0.993879274
4701,21.739764,0.992190798
4699,21.8907585,0.991768679
4704,26.4517946,0.992823976
4704,29.45194875,0.992823976
4699,27.28274526,0.991768679
4729,35.1072515,0.998100464
4718,26.30887645,0.99577881
4721,27.53007596,0.996411988
4729,18.44035458,0.998100464
4738,22.78684906,1
4726,23.48785632,0.997467286
4730,23.00277307,0.998311524
4732,22.79773605,0.998733643
4728,26.94370603,0.997889405
4720,28.47787966,0.996200929
4719,30.51296518,0.995989869
4721,32.02004745,0.996411988
4738,26.00874849,1
4738,27.78388241,1
4716,20.12956946,0.995356691
4704,21.60891114,0.992823976
4692,31.89433048,0.990291262
4696,22.40915286,0.9911355
4682,20.32497859,0.988180667
4674,27.94021501,0.986492191
4693,12.55231,0.990502322
4688,27.55566442,0.989447024
4702,50.57121743,0.992401857
4685,19.31551066,0.988813846
4698,13.12432076,0.991557619
4676,11.13859565,0.98691431
4683,21.1258026,0.988391726
4679,17.11025265,0.987547488
4679,14.2874669,0.987547488
4677,17.78976747,0.987125369
4676,19.59649732,0.98691431
4676,22.05722124,0.98691431
4682,22.92359175,0.988180667
4680,21.67096267,0.987758548
4688,12.12850489,0.989447024
4693,24.73205623,0.990502322
4691,20.63394986,0.990080203
4697,19.41937981,0.99134656
4692,26.27075084,0.990291262
4692,1.101192607,0.990291262
4698,3.684937107,0.991557619
4646,48.81046076,0.980582524
4640,34.32861717,0.979316167
4652,33.86832022,0.981848881
4651,22.39442862,0.981637822
4633,31.61637528,0.977838751
4654,9.108763608,0.982271
4655,6.538803001,0.98248206
4658,5.768719715,0.983115238
4661,10.86463448,0.983748417
4658,11.56821866,0.983115238
4642,6.918369704,0.979738286
4640,5.768898923,0.979316167
4663,4.092016488,0.984170536
4624,23.8285005,0.975939215
4621,5.584665997,0.975306036
4637,15.92652401,0.978682989
4666,17.99561716,0.984803715
4695,9.839926427,0.990924441
4660,18.59242665,0.983537358
4658,15.68324994,0.983115238
4663,39.32153657,0.984170536
4663,44.14900069,0.984170536
4671,58.93485353,0.985859012
4635,56.55531,0.97826087
4617,52.66612669,0.974461798
4593,24.25110576,0.96939637
4588,30.89777526,0.968341072
4585,28.03960876,0.967707894
4576,57.04889486,0.965808358
4603,4.389710333,0.971506965
4606,2.451205879,0.972140144
4607,4.068314445,0.972351203
4562,0.638990298,0.962853525
4547,8.903609771,0.959687632
4587,2.434008239,0.968130013
4597,18.89999934,0.970240608
4543,30.7209004,0.958843394
4545,50.24381287,0.959265513
4502,53.82554555,0.950189954
4501,34.22972288,0.949978894
4496,24.21833579,0.948923596
4458,14.29354838,0.940903335
4441,22.50261655,0.937315323
4421,7.637724945,0.933094133
4415,19.55105657,0.931827775
4361,20.738515,0.920430561
4325,20.85745391,0.912832419
4323,20.99366812,0.9124103
4314,29.2552487,0.910510764
4309,29.01840201,0.909455466
4309,11.1158572,0.909455466
4302,23.82338636,0.90797805
4291,12.72968238,0.905656395
4277,4.202468293,0.902701562
4281,11.91074875,0.9035458
4289,17.96946716,0.905234276
4296,56.16081614,0.906711693
4247,34.00960562,0.896369776
4253,25.10626977,0.897636133
4241,22.34959438,0.895103419
4217,19.01094448,0.890037991
4252,8.834311482,0.897425074
4270,41.96215131,0.901224145
4216,2.764010633,0.889826931
4200,45.44412307,0.886449979
4227,51.74290273,0.892148586
4226,9.765879413,0.891937526
4195,21.23099959,0.885394681
4191,44.25177629,0.884550443
4183,46.70917468,0.882861967
4182,13.64825729,0.882650908
4193,23.39931285,0.884972562
4216,19.8837439,0.889826931
4175,19.33185031,0.881173491
4172,20.15558626,0.880540312
4166,12.21158058,0.879273955
4179,8.029108799,0.882017729
4144,22.95758164,0.874630646
4156,0.657677184,0.87716336
4157,5.71427503,0.87737442
4117,19.16717234,0.868932039
4107,2.614579876,0.866821444
4112,1.069172885,0.867876741
4104,14.05827082,0.866188265
4086,12.32123952,0.862389194
4062,24.47025294,0.857323765
4062,14.45961153,0.857323765
4059,11.4772767,0.856690587
4045,18.29733929,0.853735753
4047,15.20668623,0.854157873
4072,22.82127302,0.85943436
4091,24.23363832,0.863444491
4097,23.121283,0.864710848
4095,11.44597933,0.864288729
4054,26.80662521,0.855635289
4041,19.81864247,0.852891515
4036,30.38787437,0.851836218
4033,31.04563283,0.851203039
4023,26.39250439,0.849092444
4000,55.11311138,0.844238075
3996,56.02256782,0.843393837
3992,59.26851153,0.842549599
3987,35.0682298,0.841494301
3994,36.13729225,0.842971718
3979,25.92440421,0.839805825
3973,35.21132188,0.838539468
4001,24.76700713,0.844449135
4005,20.15584261,0.845293373
4018,13.53343783,0.848037146
4039,5.381467512,0.852469396
4031,5.368182413,0.85078092
4026,20.05382135,0.849725623
4050,18.75450112,0.854791051
4008,29.45722364,0.845926551
4013,20.58710828,0.846981849
4013,18.77728244,0.846981849
3997,7.713967941,0.843604897
4009,15.52694984,0.846137611
4007,27.03521328,0.845715492
3971,27.12383295,0.838117349
3965,29.60966983,0.836850992
3969,23.49228994,0.83769523
3957,30.58550091,0.835162516
3945,57.66333196,0.832629802
3981,12.26762581,0.840227944
3965,18.20441484,0.836850992
4001,16.09768629,0.844449135
3966,30.83149241,0.837062051
3955,3.832564517,0.834740397
3976,13.44031918,0.839172647
3936,57.87968462,0.830730266
3927,44.29158403,0.82883073
3940,1.049031917,0.831574504
3931,3.62366907,0.829674968
3914,5.78550015,0.826086957
3909,17.35354123,0.825031659
3911,10.31215517,0.825453778
3913,10.66399955,0.825875897
3951,8.866132849,0.833896159
3896,51.83451163,0.822287885
3879,35.93232987,0.818699873
3891,36.56477371,0.821232588
3900,0.138333722,0.823132123
3893,6.930200611,0.821654707
3890,5.757399349,0.821021528
3887,12.97541879,0.82038835
3897,14.79319318,0.822498945
3900,19.05056414,0.823132123
3875,13.73981307,0.817855635
3878,9.843138494,0.818488814
3868,17.05978345,0.816378219
3841,24.0220031,0.810679612
3838,10.86333149,0.810046433
3846,7.318287806,0.811734909
3843,3.001521019,0.811101731
3826,8.86931169,0.807513719
3861,31.11411779,0.814900802
3836,54.34702502,0.809624314
3840,45.91787628,0.810468552
3825,19.15680011,0.807302659
3826,15.3426035,0.807513719
3822,8.529397636,0.806669481
3817,2.358560466,0.805614183
3828,23.90881863,0.807935838
3814,22.6664734,0.804981005
3790,31.09480782,0.799915576
3785,8.650996267,0.798860279
3793,4.110840721,0.800548755
3795,3.480722398,0.800970874
3793,3.137011558,0.800548755
3776,15.20057951,0.796960743
3789,19.96877743,0.799704517
3798,33.17365811,0.801604052
3804,37.01240717,0.802870409
3797,56.23399274,0.801392993
3761,36.46779355,0.79379485
3761,12.53707096,0.79379485
3766,13.38574879,0.794850148
3766,14.94358822,0.794850148
3770,3.295527038,0.795694386
3761,0.457943962,0.79379485
3742,14.05432286,0.789784719
3750,27.25123996,0.791473195
3752,26.85461193,0.791895314
3755,25.43292664,0.792528493
3717,16.68253709,0.784508231
3719,19.6719574,0.78493035
3722,0.477249054,0.785563529
3715,3.685888507,0.784086112
3717,8.542809176,0.784508231
3714,10.26312522,0.783875053
3708,3.592684224,0.782608696
3735,23.10961707,0.788307303
3744,32.6217193,0.790206838
3738,41.36243885,0.788940481
3751,43.62199532,0.791684255
3725,52.95750738,0.786196707
3728,54.66650748,0.786829886
3712,48.00540939,0.783452934
3706,56.57835123,0.782186577
3668,53.46185423,0.774166315
3670,41.26237954,0.774588434
3689,36.11304858,0.778598565
3692,39.11910916,0.779231743
3692,34.4107295,0.779231743
3668,12.30541908,0.774166315
3665,13.28589065,0.773533136
3697,27.88136892,0.780287041
3662,20.21561621,0.772899958
3641,19.15493454,0.768467708
3670,4.235640761,0.774588434
3648,1.239636443,0.769945125
3652,0.360270615,0.770789363
3632,12.25732027,0.766568172
3648,32.17104767,0.769945125
3640,45.73918683,0.768256648
3607,37.06483524,0.761291684
3594,28.54162176,0.758547911
3620,32.97229448,0.764035458
3607,14.91911498,0.761291684
3595,25.93780071,0.75875897
3622,14.42818446,0.764457577
3614,27.7806848,0.762769101
3593,26.89830929,0.758336851
3569,19.87073626,0.753271423
3557,16.86177868,0.750738708
3563,15.04706107,0.752005065
3560,6.429462885,0.751371887
3580,18.05231335,0.755593077
3581,6.500747468,0.755804137
3579,6.891433399,0.755382018
3556,4.522692578,0.750527649
3555,5.869506996,0.750316589
3547,3.44665563,0.748628113
3579,5.306506586,0.755382018
3583,4.783401313,0.756226256
3557,8.311910751,0.750738708
3543,3.907363773,0.747783875
3544,2.467629483,0.747994935
3547,20.55108561,0.748628113
3555,23.54489714,0.750316589
3556,17.80611974,0.750527649
3565,46.07443374,0.752427184
3569,46.08839196,0.753271423
3587,35.89116846,0.757070494
3546,44.48448831,0.748417054
3552,58.27673659,0.749683411
3554,57.72053311,0.75010553
3536,47.03796163,0.746306458
3518,54.983214,0.742507387
3525,43.48672976,0.743984804
3505,58.50947294,0.739763613
3505,43.48978968,0.739763613
3498,21.91121646,0.738286197
3497,26.68488353,0.738075137
3495,11.68732391,0.737653018
3513,15.93803214,0.741452089
3511,2.712156167,0.74102997
3514,2.535704317,0.741663149
3506,2.250664567,0.739974673
3515,0.288235363,0.741874209
3517,10.48380183,0.742296328
3530,6.226298795,0.745040101
3517,2.777432869,0.742296328
3539,16.10180302,0.746939637
3522,18.82778443,0.743351625
3515,18.59472921,0.741874209
3536,23.70105121,0.746306458
3502,23.07832323,0.739130435
3461,13.96688235,0.730476995
3474,12.47760314,0.733220768
3486,11.13508236,0.735753482
3473,28.37331598,0.733009709
3480,41.2969257,0.734487125
3479,45.54977903,0.734276066
3477,47.81914613,0.733853947
3441,2.002400956,0.726255804
3414,22.71141057,0.720557197
3351,37.51943841,0.707260447
3375,16.57778316,0.712325876
3376,14.80133614,0.712536935
3386,19.57232271,0.714647531
3389,17.03230539,0.715280709
3347,17.02809502,0.706416209
3351,18.15705601,0.707260447
3355,16.01541217,0.708104686
3330,49.51425041,0.702828198
3328,45.493227,0.702406079
