x,xnorm,y
915,0.298239896,48.89886275
942,0.307040417,42.84918907
1015,0.33083442,22.56683196
1014,0.330508475,23.68224896
1022,0.333116037,26.85190732
1036,0.33767927,14.5443563
1067,0.347783572,48.17460998
1061,0.345827901,44.07937647
1070,0.348761408,16.36388161
1085,0.353650587,7.972019293
1075,0.350391134,12.08751174
1074,0.350065189,37.07160675
1070,0.348761408,33.89975507
1140,0.371577575,2.524071088
1098,0.357887875,19.29839313
1145,0.373207301,34.24852907
1147,0.373859192,34.70630399
1168,0.380704042,5.355322976
1164,0.379400261,7.790371835
1238,0.403520209,1.006081518
1221,0.39797914,32.44970494
1278,0.416558018,25.23413057
1291,0.420795306,22.14989949
1296,0.422425033,22.11876875
1316,0.428943937,25.21289593
1321,0.430573664,26.12874548
1334,0.434810952,4.93878616
1437,0.468383312,1.329161347
1491,0.485984355,32.48293816
1548,0.504563233,33.81625745
1559,0.508148631,10.60466808
1520,0.495436767,39.89140734
1538,0.501303781,30.00221118
1579,0.514667536,1.389389219
1597,0.52053455,36.09732384
1589,0.517926988,33.29814298
1692,0.551499348,46.94100854
1634,0.532594524,25.96765884
1734,0.565189048,36.91993582
1734,0.565189048,41.60747258
1721,0.56095176,38.05646837
1750,0.570404172,29.04618728
1763,0.57464146,32.51339965
1741,0.567470665,0.963845765
1716,0.559322034,0.321471811
1712,0.558018253,3.112720467
1766,0.575619296,31.40230208
1790,0.583441982,11.45706219
1789,0.583116037,10.21429081
1794,0.584745763,5.533196448
1792,0.584093872,6.717878694
1822,0.593872229,43.05842992
1838,0.599087353,19.59426126
1839,0.599413299,19.03462556
1857,0.605280313,1.369738599
1878,0.612125163,43.57498947
1879,0.612451108,41.64915528
1890,0.616036506,36.19034865
1890,0.616036506,37.81864546
1889,0.615710561,22.87622796
1884,0.614080834,16.05477563
1902,0.619947849,9.172678022
1923,0.626792699,13.76476442
1920,0.625814863,16.78733781
1918,0.625162973,32.39448353
1935,0.630704042,4.597460492
1934,0.630378096,5.387346644
1966,0.640808344,29.44696499
1975,0.643741851,3.71138517
2018,0.657757497,27.98995193
2047,0.667209909,1.738329223
2078,0.677314211,21.77878703
2073,0.675684485,35.78121397
2073,0.675684485,42.60658548
2027,0.660691004,14.32464296
2056,0.670143416,46.5946702
2043,0.665906128,9.301285074
2033,0.662646675,36.76041303
2033,0.662646675,36.12600706
2030,0.66166884,35.21350231
2008,0.654498044,5.727749776
1997,0.650912647,12.83710771
1998,0.651238592,14.88445214
2112,0.688396349,44.5312484
2115,0.689374185,8.388957468
2111,0.688070404,6.353861534
2123,0.691981747,15.35610071
2131,0.694589309,4.336153744
2120,0.691003911,20.47799955
2117,0.690026076,26.61728289
2172,0.707953064,26.92202981
2172,0.707953064,20.38324264
2179,0.710234681,22.80193169
2160,0.704041721,43.20174604
2159,0.703715776,39.24616628
2191,0.714146023,32.35167629
2192,0.714471969,17.64504137
2190,0.713820078,15.58712799
2227,0.725880052,25.94908919
2226,0.725554107,25.30871654
2225,0.725228162,23.41525346
2228,0.726205997,18.22746282
2230,0.726857888,3.383561835
2209,0.720013038,13.70546123
2238,0.72946545,18.40128906
2247,0.732398957,24.1615
2250,0.733376793,27.27664892
2304,0.750977836,13.90068916
2279,0.742829205,3.32908981
2261,0.73696219,30.07327571
2345,0.764341591,2.22583948
2342,0.763363755,37.73698852
2324,0.757496741,24.58121619
2431,0.792372881,42.18298342
2453,0.799543677,22.17257957
2450,0.798565841,17.12210977
2482,0.808996089,14.02347889
2500,0.814863103,5.668937692
2521,0.821707953,18.8613723
2526,0.823337679,1.316050329
2525,0.823011734,1.361830003
2553,0.832138201,19.24666363
2535,0.826271186,23.57389596
2603,0.848435463,45.93221661
2601,0.847783572,36.28229183
2611,0.851043025,17.89805072
2631,0.85756193,26.63459119
2630,0.857235984,21.18752574
2635,0.858865711,48.58371182
2657,0.866036506,30.56533873
2657,0.866036506,29.38955655
2657,0.866036506,40.17887387
2600,0.847457627,48.49545418
2679,0.873207301,23.70115363
2656,0.865710561,28.59340931
2661,0.867340287,26.19245717
2651,0.864080834,10.67634783
2695,0.878422425,10.08021251
2700,0.880052151,14.72457566
2702,0.880704042,10.65605392
2713,0.884289439,18.05716601
2715,0.88494133,14.81313623
2717,0.88559322,16.11294177
2714,0.884615385,20.61345417
2712,0.883963494,21.73103375
2710,0.883311604,26.77929269
2709,0.882985658,32.65868083
2706,0.882007823,46.82017712
2740,0.893089961,26.56300894
2757,0.89863103,18.38851857
2757,0.89863103,13.25631074
2764,0.900912647,25.69121402
2762,0.900260756,43.68269063
2759,0.89928292,41.08498475
2755,0.89797914,0.388146661
2741,0.893415906,13.39480534
2740,0.893089961,17.23182063
2734,0.891134289,19.72883679
2739,0.892764016,25.50962193
2731,0.890156454,27.66351965
2765,0.901238592,11.06587368
2765,0.901238592,18.58848419
2764,0.900912647,21.23278651
2765,0.901238592,24.29969243
2794,0.910691004,21.82460547
2791,0.909713168,28.93347813
2798,0.911994785,33.85756223
2798,0.911994785,31.51621873
2801,0.912972621,37.31714306
2802,0.913298566,44.31096458
2804,0.913950456,11.99285507
2802,0.913298566,13.88766428
2794,0.910691004,7.386197851
2794,0.910691004,4.845951659
2783,0.907105606,36.27075923
2774,0.904172099,46.79553659
2774,0.904172099,38.88607014
2817,0.918187744,23.65260923
2821,0.919491525,17.5807735
2822,0.919817471,44.06393493
2820,0.91916558,43.0599076
2820,0.91916558,39.6988337
2823,0.920143416,41.06777354
2829,0.922099087,35.70196286
2834,0.923728814,21.8017527
2832,0.923076923,12.78560226
2826,0.921121252,2.0240108
2830,0.922425033,7.427204837
2827,0.921447197,20.66745322
2818,0.91851369,25.15907858
2827,0.921447197,45.27461886
2831,0.922750978,43.62591889
2830,0.922425033,27.36822493
2844,0.926988266,7.932102353
2857,0.931225554,29.07107141
2869,0.935136897,32.75304027
2870,0.935462842,27.09837282
2858,0.931551499,20.26937122
2858,0.931551499,0.856515027
2880,0.938722295,12.88852644
2888,0.941329857,23.33035334
2892,0.942633638,28.53602921
2894,0.943285528,41.01357764
2900,0.945241199,4.485077937
2901,0.945567145,2.028253494
2905,0.946870926,0.860707365
2909,0.948174707,14.39750789
2888,0.941329857,24.19521364
2848,0.928292047,13.44700212
2918,0.951108214,49.20694764
2916,0.950456323,46.44548918
2919,0.951434159,45.58378797
2913,0.949478488,42.96175548
2915,0.950130378,42.73005622
2912,0.949152542,39.84528141
2910,0.948500652,38.81769584
2927,0.954041721,39.35627617
2916,0.950456323,30.66198195
2919,0.951434159,27.18808991
2927,0.954041721,27.9924432
2915,0.950130378,27.61941498
2920,0.951760104,21.3973671
2925,0.953389831,7.845506732
2925,0.953389831,10.72781068
2924,0.953063885,11.0441667
2925,0.953389831,12.57107673
2924,0.953063885,13.26283345
2923,0.95273794,12.75173455
2923,0.95273794,14.59828358
2920,0.951760104,16.30825398
2922,0.952411995,18.43648239
2916,0.950456323,25.2021297
2918,0.951108214,20.5877687
2923,0.95273794,10.30962521
2920,0.951760104,10.20150036
2922,0.952411995,13.10183273
2928,0.954367666,23.54150422
2919,0.951434159,29.54285666
2916,0.950456323,29.23468814
2913,0.949478488,39.46124035
2919,0.951434159,43.4452861
2922,0.952411995,46.19233647
2911,0.948826597,10.18206111
2909,0.948174707,12.48602885
2909,0.948174707,10.28354333
2909,0.948174707,9.403884918
2911,0.948826597,14.45597791
2913,0.949478488,13.84451999
2948,0.960886571,5.078670128
2942,0.9589309,3.56357956
2939,0.957953064,5.352250475
2943,0.959256845,2.003562352
2937,0.957301173,13.11735106
2928,0.954367666,23.54150422
2935,0.956649283,24.59197328
2929,0.954693611,29.84406566
2933,0.955997392,32.14195027
2940,0.958279009,37.63193268
2945,0.959908735,42.65292532
2946,0.960234681,34.25770133
2941,0.958604954,25.83097554
2939,0.957953064,26.48498337
2947,0.960560626,48.68225952
2953,0.962516297,50.00017648
2952,0.962190352,47.57843858
2954,0.962842243,45.69348298
2955,0.963168188,43.93959112
2959,0.964471969,45.46436587
2957,0.963820078,47.30525243
2958,0.964146023,42.55831413
2960,0.964797914,14.02442018
2955,0.963168188,10.49356603
2949,0.961212516,11.52741693
2955,0.963168188,5.14635678
2956,0.963494133,2.552403308
2962,0.965449804,3.482183704
2974,0.969361147,1.48579427
2980,0.971316819,27.98164005
2981,0.971642764,25.96108321
2983,0.972294654,27.94951667
2980,0.971316819,35.7800758
2983,0.972294654,33.99272987
2985,0.972946545,33.08417221
2988,0.973924381,31.19299474
2984,0.9726206,38.24036848
2979,0.970990874,21.30301046
2964,0.966101695,15.97903014
2964,0.966101695,13.1605403
2979,0.970990874,2.367010792
2995,0.976205997,7.095233073
2998,0.977183833,7.042025155
2993,0.975554107,10.6033653
2993,0.975554107,11.81222587
2992,0.975228162,11.27325357
2988,0.973924381,8.833637211
2992,0.975228162,3.225073542
2995,0.976205997,3.425692311
2997,0.976857888,25.48931319
2998,0.977183833,30.45894904
2998,0.977183833,28.97695448
2996,0.976531943,27.96089731
2994,0.975880052,28.12636445
3000,0.977835724,33.50635096
3002,0.978487614,44.86742672
3007,0.98011734,43.18558623
3008,0.980443286,42.47035304
2996,0.976531943,33.74216105
2994,0.975880052,34.9074446
2989,0.974250326,13.43792203
2984,0.9726206,44.34777085
3006,0.979791395,0.906580479
3013,0.982073012,2.660342487
3001,0.978161669,9.819018267
3019,0.984028683,42.63717417
3023,0.985332464,28.8461371
3022,0.985006519,28.10502027
3021,0.984680574,20.16241041
3017,0.983376793,37.17688022
3045,0.992503259,34.16065697
3046,0.992829205,35.72344207
3046,0.992829205,23.4637669
3033,0.988591917,2.826669569
3039,0.990547588,26.96469531
3031,0.987940026,32.20435957
3029,0.987288136,32.8300377
3029,0.987288136,31.52991101
3028,0.98696219,32.52986583
3027,0.986636245,30.7659526
3026,0.9863103,29.2896738
3020,0.984354628,47.08476351
3018,0.983702738,42.93447488
3029,0.987288136,39.33283138
3031,0.987940026,45.92057509
3034,0.988917862,46.77143617
3052,0.994784876,46.91807435
3058,0.996740548,24.87650599
3055,0.995762712,28.61337136
3068,1,26.7292337
3026,0.9863103,5.791446498
2935,0.956649283,12.62130678
2935,0.956649283,14.85370651
497,0.161994785,42.87191311
885,0.288461538,39.36727426
957,0.311929596,1.384694682
1075,0.350391134,12.08751174
1717,0.559647979,3.507473684
1711,0.557692308,6.336927464
1794,0.584745763,6.499524713
1803,0.58767927,22.58677048
1911,0.622881356,44.52538711
1990,0.64863103,1.941478706
1994,0.649934811,4.563838582
1992,0.64928292,3.71688234
1989,0.648305085,25.83005885
2158,0.703389831,27.18104242
2225,0.725228162,49.53288722
2624,0.855280313,38.40246365
2712,0.883963494,3.491916512
2935,0.956649283,17.84173969
2934,0.956323338,19.55017658
2711,0.883637549,4.793460938
2737,0.892112125,35.86500807
