x,y2,xnorm
6562,30.92744165,0.997112901
6564,27.11213373,0.997416806
6565,16.84351833,0.997568759
6567,36.29310686,0.997872664
6581,35.14204558,1
6522,21.68504845,0.991034797
6488,14.850382,0.985868409
6549,2.222774048,0.995137517
6541,8.703173262,0.993921896
6511,16.0642569,0.989363319
6497,29.02156078,0.987235982
6461,19.77356849,0.981765689
6461,30.0604437,0.981765689
6444,2.190678473,0.979182495
6434,44.98891757,0.977662969
6448,46.66946411,0.979790305
6430,39.40313964,0.977055159
6429,43.75757346,0.976903206
6432,30.29352902,0.977359064
6381,22.88672479,0.969609482
6411,39.63633699,0.97416806
6468,22.42339563,0.982829357
6250,25.94834388,0.949703692
6226,26.82692869,0.94605683
6233,22.78602512,0.947120498
6152,24.26959362,0.934812339
6154,28.14294999,0.935116244
6150,21.14027974,0.934508433
6166,22.28797584,0.936939675
6228,7.59836771,0.946360735
6090,2.459696984,0.925391278
6052,2.050728787,0.919617079
6003,45.98001558,0.912171403
5921,16.64278979,0.89971129
6008,18.90245518,0.912931165
6005,35.12552085,0.912475308
5846,14.67778614,0.888314846
5824,8.551161644,0.884971889
5818,3.333711111,0.884060173
5732,39.3787596,0.87099225
5725,14.62512759,0.869928582
5752,41.85064257,0.874031302
5747,35.44889404,0.873271539
5732,11.4021967,0.87099225
5770,38.24517146,0.876766449
5729,34.28633879,0.870536393
5676,15.92512357,0.862482905
5622,32.95072496,0.854277465
5596,23.49731292,0.850326698
5580,9.260170576,0.847895457
5509,40.21192954,0.837106823
5559,39.99306097,0.844704452
5317,23.76029514,0.807931925
5324,10.5977815,0.808995593
5304,25.3481386,0.805956542
5299,29.70362899,0.805196779
5284,9.241199083,0.80291749
5230,17.83981526,0.79471205
5234,4.940438967,0.79531986
5219,30.84520996,0.793040571
5237,43.89941245,0.795775718
5157,15.76746346,0.783619511
5087,14.25838741,0.772982829
5065,23.53650256,0.769639872
5084,44.20695621,0.772526972
5083,48.0044367,0.772375019
4955,19.62820839,0.752925087
4972,33.86903127,0.755508281
4925,12.93716632,0.74836651
4942,34.94352209,0.750949704
4928,2.173309852,0.748822367
4938,2.419042803,0.750341893
4879,23.40412629,0.74137669
4877,23.89081109,0.741072785
4882,47.69014336,0.741832548
4887,11.44377854,0.742592311
4884,12.37319042,0.742136453
4856,10.03820724,0.737881781
4826,6.30901643,0.733323203
4835,21.33327794,0.734690776
4842,25.88890483,0.735754445
4848,23.12091238,0.73666616
4821,34.43060382,0.73256344
4791,35.20089172,0.728004862
4795,25.96686318,0.728612673
4798,29.31030607,0.729068531
4698,31.40415949,0.713873272
4712,37.37811199,0.716000608
4679,39.29318505,0.710986172
4679,34.75169627,0.710986172
4659,46.09924327,0.70794712
4673,37.21182418,0.710074457
