x,xnorm,y
167,0.040831296,1.072018793
195,0.047677262,0.962943738
237,0.05794621,4.732756304
390,0.095354523,16.62272538
410,0.100244499,0.490169165
473,0.115647922,6.090582759
522,0.127628362,22.91673041
533,0.130317848,4.665697204
572,0.139853301,0.673742069
582,0.142298289,5.330850433
579,0.141564792,9.725193612
674,0.164792176,23.60827942
679,0.16601467,23.72249629
680,0.166259169,19.37904022
707,0.172860636,6.889860688
706,0.172616137,14.57501185
704,0.172127139,18.13494741
703,0.171882641,14.10818454
702,0.171638142,19.49754494
707,0.172860636,24.98312151
707,0.172860636,20.05887383
699,0.170904645,24.16081662
707,0.172860636,12.98445862
708,0.173105134,13.5936745
705,0.172371638,13.22542075
705,0.172371638,16.83636431
706,0.172616137,16.38081108
707,0.172860636,18.02768279
708,0.173105134,17.68159106
710,0.173594132,16.65749016
707,0.172860636,23.20067061
712,0.17408313,24.19781404
710,0.173594132,23.30287449
711,0.173838631,21.96332567
711,0.173838631,19.86749525
710,0.173594132,21.02458408
715,0.174816626,24.16357092
714,0.174572127,24.14443744
714,0.174572127,23.44522637
713,0.174327628,21.8654558
714,0.174572127,21.47754399
714,0.174572127,20.23700822
713,0.174327628,11.12902419
710,0.173594132,11.5261239
715,0.174816626,7.843688458
717,0.175305623,11.50312159
717,0.175305623,24.97775684
718,0.175550122,21.87152825
718,0.175550122,20.69289984
718,0.175550122,19.70037042
716,0.175061125,4.144074346
717,0.175305623,0.714973958
723,0.176772616,8.475281239
722,0.176528117,6.489460647
723,0.176772616,4.166984941
723,0.176772616,0.130947442
724,0.177017115,3.370519157
723,0.176772616,5.315545503
724,0.177017115,22.22724272
725,0.177261614,20.07594318
725,0.177261614,17.52306886
726,0.177506112,5.673419501
728,0.17799511,9.934769965
729,0.178239609,12.58531162
730,0.178484108,15.93222246
730,0.178484108,22.03747955
729,0.178239609,24.0893888
728,0.17799511,24.08912073
729,0.178239609,23.63097463
728,0.17799511,8.948461202
731,0.178728606,3.751869551
733,0.179217604,19.11660244
731,0.178728606,10.04344059
731,0.178728606,8.636922221
733,0.179217604,8.192325601
