x,y2,xnorm
156,31.82965721,0.008136442
1620,45.37395683,0.084493819
4526,44.30777414,0.236061128
4723,47.29269358,0.246335993
5238,4.845156275,0.273196683
5240,10.01685484,0.273300996
5305,19.05858277,0.27669118
5523,34.69891237,0.288061336
5604,10.57511332,0.292286027
5619,45.73733898,0.293068377
5694,37.28675159,0.296980128
5767,47.57505976,0.300787566
5857,31.43844681,0.305481667
5920,25.95216856,0.308767538
6136,36.84214075,0.32003338
6619,10.53087512,0.345225056
6774,0.479619158,0.353309341
6813,24.29671546,0.355343452
6808,29.87952539,0.355082668
6933,39.1947697,0.361602253
6969,42.81968203,0.363479894
7057,6.915428505,0.368069681
7056,35.02022919,0.368017525
7130,11.72914424,0.371877119
7149,0.469305676,0.372868096
7172,19.44353934,0.374067699
7195,26.95124334,0.375267303
7284,1.336351785,0.379909247
7392,1.8304229,0.385542169
7487,6.707779522,0.390497053
7477,22.17033626,0.389975486
7450,15.61942216,0.388567256
7549,10.60413585,0.393730767
7612,25.96844633,0.397016638
7776,40.84502087,0.405570333
7770,7.167904716,0.405257393
7817,29.77721058,0.407708757
7836,43.17802316,0.408699734
7930,22.56465994,0.413602462
7988,4.603122089,0.416627549
8016,9.813447543,0.418087936
8194,46.69793534,0.427371825
8224,38.24733432,0.428936525
8297,23.18484459,0.432743963
8324,28.6278628,0.434152193
8329,6.612367397,0.434412977
8475,22.07547747,0.442027852
8472,22.19878692,0.441871382
8511,34.23643158,0.443905492
8715,13.13206011,0.454545455
8788,20.62976096,0.458352892
8752,43.98847413,0.456475252
8889,39.25505032,0.463620717
8902,3.583100651,0.464298753
9019,35.82655183,0.470401085
9080,1.376702369,0.473582642
9160,1.704592085,0.477755177
9196,24.08803637,0.479632817
9220,23.62431167,0.480884577
9280,37.28476205,0.484013978
9265,0.907163315,0.483231628
9346,16.238832,0.487456319
9394,4.338180654,0.489959839
9418,41.89077865,0.4912116
9442,1.659245344,0.49246336
9468,45.29369191,0.493819434
9494,39.42733552,0.495175507
9511,24.95158877,0.496062171
9553,43.64180603,0.498252751
9527,25.47276121,0.496896678
9575,32.85366337,0.499400198
9564,13.51782363,0.498826475
9761,14.02507737,0.50910134
9748,4.894356078,0.508423304
9782,34.76438345,0.510196631
9798,27.66501518,0.511031138
9944,3.90166635,0.518646013
9943,8.290359267,0.518593856
9942,22.7127009,0.518541699
10016,29.47004305,0.522401293
10069,0.300888597,0.525165597
10066,32.4151889,0.525009127
10089,31.61867643,0.526208731
10148,15.76623071,0.529285975
10067,38.45936792,0.525061284
10130,42.4264886,0.528347155
10094,7.819332642,0.526469514
10129,34.15568155,0.528294998
10189,36.82746675,0.531424399
10217,32.08000476,0.532884786
10280,41.87818199,0.536170657
10232,9.28743366,0.533667136
10291,48.67813142,0.53674438
10335,21.65372979,0.539039274
10348,32.27872293,0.539717311
10354,17.82231935,0.540030251
10331,11.97204149,0.538830647
10419,40.27833561,0.543420435
10531,41.30580135,0.549261983
10558,17.36905822,0.550670213
10550,32.02667212,0.55025296
10642,18.08516431,0.555051374
10751,7.343221389,0.560736452
10715,29.09525315,0.558858812
10790,14.66229073,0.562770563
10808,35.44112276,0.563709383
10899,11.37076556,0.568455641
10822,48.00734605,0.564439576
10991,1.673178919,0.573254055
10999,44.98553264,0.573671309
10940,34.12545727,0.570594065
10981,40.42007545,0.572732488
11018,47.38452861,0.574662286
11006,46.37233823,0.574036405
11015,3.405246491,0.574505815
11135,38.03692672,0.580764617
11223,6.921962183,0.585354405
11297,41.15950526,0.589213999
11498,0.414374311,0.599697491
11509,3.612810459,0.600271215
11701,15.85723465,0.610285297
12028,13.84808963,0.627340531
12147,47.56139257,0.633547176
12591,27.79543013,0.656704741
12631,29.76514093,0.658791008
13175,46.80053195,0.687164241
13169,27.7715521,0.686851301
13451,25.25393885,0.701559485
13550,16.66627481,0.706722996
13584,27.53927424,0.708496323
13649,31.61270308,0.711886507
13733,5.227255773,0.716267668
13761,28.51937424,0.717728055
13854,44.53372629,0.722578626
13868,46.20112171,0.72330882
14071,32.72918366,0.733896625
14083,33.33587027,0.734522506
14180,20.43639854,0.739581703
14240,12.20396392,0.742711104
14283,23.23436224,0.744953841
14443,5.472112387,0.75329891
14487,25.18338553,0.755593804
14575,19.63501791,0.760183592
14626,14.17087564,0.762843582
14638,12.92039644,0.763469462
14674,2.367768227,0.765347103
14675,15.30542065,0.765399259
14698,5.600951845,0.766598863
14694,41.81331259,0.766390236
14729,43.38704705,0.76821572
14738,36.90141212,0.76868513
14782,29.33835223,0.770980024
15133,1.247821117,0.789287018
15262,5.545936353,0.79601523
15354,20.78001872,0.800813644
15437,13.59410434,0.805142649
15620,13.64844215,0.814687321
15673,21.95238613,0.817451625
15780,4.529095925,0.823032389
15943,25.99861352,0.831533928
16003,42.07726543,0.834663329
16040,6.70474553,0.836593126
16161,46.02907338,0.842904084
16287,41.12183802,0.849475825
16374,32.62549737,0.854013456
16547,10.38624862,0.863036562
16468,11.04796711,0.858916184
16592,45.18849786,0.865383612
16738,11.10188293,0.872998487
16807,46.91899676,0.876597298
16792,45.25484399,0.875814948
16899,42.15919198,0.881395713
16962,43.38455295,0.884681583
17102,10.90838883,0.891983518
17161,16.15103649,0.895060763
17227,10.30938754,0.898503103
17238,18.16165675,0.899076827
17071,10.19462438,0.890366661
17311,39.59009734,0.902884264
17323,11.5614215,0.903510144
17544,21.30586673,0.91503677
17531,8.501064111,0.914358734
17557,27.72861201,0.915714807
17697,42.31110538,0.923016742
17781,12.41226038,0.927397903
17831,1.293695976,0.930005737
17882,35.13793559,0.932665728
18032,3.51758142,0.94048923
18005,0.813964961,0.939080999
17995,14.29198756,0.938559433
18132,14.2997206,0.945704898
18131,29.31067799,0.945652741
18103,16.2768547,0.944192354
18148,43.89467572,0.946539404
18212,4.608390955,0.949877432
18215,35.98896156,0.950033902
18323,27.78128188,0.955666823
18394,6.362289998,0.959369947
18414,10.89868524,0.960413081
18469,3.808944869,0.963281698
18515,12.30369767,0.965680905
18632,4.722765154,0.971783237
18917,36.02643795,0.98664789
19029,25.50574099,0.992489438
19038,47.83980351,0.992958848
19173,0.391974778,1
19163,41.37864232,0.999478433
19169,9.116965653,0.999791373
